,C-1H-RB1,C-1H-RB2,C-1H-RB3,T-1H-RB1,T-1H-RB2,T-1H-RB3
LOC114170618,141,139,254,410,179,176
TRNAA-AGC_27,0,0,0,0,0,0
LOC114170261,0,0,0,0,0,0
LOC114169763,254,337,248,478,296,459
LOC114168604,0,0,0,0,0,0
LOC114168897,11,22,62,68,16,8
LOC114168930,642,597,651,391,577,456
LOC114169213,80,61,56,48,87,93
LOC114169797,0,0,3,2,2,11
LOC114169798,0,0,0,0,0,0
LOC114169058,30,35,25,4,20,27
LOC114170263,0,0,0,0,0,0
LOC114169864,68,80,47,67,63,60
LOC114169865,1541,1488,1281,1544,1566,1777
LOC114169870,6880,3962,4483,2577,3656,4182
LOC114170264,0,0,0,0,0,0
LOC114168549,382,259,202,274,179,240
LOC114170265,0,0,0,0,0,0
LOC114170673,0,0,0,0,2,2
LOC114168979,44,35,28,21,23,18
LOC114170049,2845,1875,1843,1704,1898,2192
LOC114168645,196,128,123,87,112,124
LOC114170547,2,2,0,4,2,0
LOC114168841,6,48,29,114,71,34
LOC114168215,0,0,0,0,0,0
LOC114169944,220,185,163,163,234,145
LOC114168652,35,11,21,9,20,39
LOC114168230,46,41,48,48,37,51
LOC114170267,0,0,0,0,0,0
TRNAG-CCC_4,0,0,0,0,0,0
TRNAG-CCC_5,0,0,0,0,0,0
TRNAG-CCC_6,0,0,0,0,0,0
TRNAG-CCC_7,0,0,0,0,0,0
LOC114168507,86,58,48,243,29,111
LOC114168794,1,0,0,1,0,4
LOC114170268,0,0,0,0,0,0
LOC114170269,0,0,0,0,0,0
LOC114170270,0,0,0,0,0,0
LOC114168792,7,6,6,8,6,10
LOC114170920,0,0,0,0,0,0
LOC114169296,25,62,40,58,138,47
LOC114169299,1,0,8,21,0,1
LOC114169298,0,5,1,5,14,5
LOC114170595,0,4,0,2,8,1
LOC114169024,0,2,0,0,0,0
LOC114168140,4,0,2,1,7,0
TRNAL-CAA_21,0,0,0,0,0,0
LOC114169513,101,58,77,95,75,122
LOC114169514,4,6,10,9,6,4
LOC114168909,17,13,5,15,15,12
TRNAM-CAU_24,0,0,0,0,0,0
TRNAM-CAU_25,0,0,0,0,0,0
TRNAM-CAU_26,0,0,0,0,0,0
TRNAM-CAU_27,0,0,0,0,0,0
TRNAM-CAU_28,0,0,0,0,0,0
TRNAM-CAU_29,0,0,0,0,0,0
TRNAM-CAU_30,0,0,0,0,0,0
TRNAM-CAU_31,0,0,0,0,0,0
TRNAM-CAU_32,0,0,0,0,0,0
TRNAM-CAU_33,0,0,0,0,0,0
TRNAM-CAU_34,0,0,0,0,0,0
TRNAM-CAU_35,0,0,0,0,0,0
TRNAM-CAU_36,0,0,0,0,0,0
LOC114168466,902,870,519,352,509,282
LOC114170102,0,2,0,2,4,2
LOC114168180,102,123,125,79,94,109
LOC114170023,0,4,2,4,14,4
LOC114169304,265,228,179,224,229,222
LOC114170911,0,0,0,0,0,0
LOC114170273,0,0,0,0,0,0
LOC114168940,0,0,0,0,0,0
LOC114170274,0,0,0,0,0,0
LOC114170624,0,0,0,0,0,0
LOC114169083,0,0,4,4,2,0
LOC114169873,13,14,14,42,9,48
LOC114168222,18,10,14,14,17,8
LOC114169376,8,0,4,3,5,29
LOC114170277,0,0,0,0,0,0
LOC114169379,0,2,4,2,2,5
LOC114169377,2,4,4,4,5,10
LOC114169380,0,0,1,1,0,2
LOC114169871,0,0,0,0,0,0
LOC114170279,0,0,0,0,0,0
LOC114170280,0,0,0,0,0,0
LOC114168867,0,0,0,0,0,0
LOC114170282,0,0,0,0,0,0
LOC114168869,198,108,114,138,83,146
LOC114168158,0,0,0,0,0,0
LOC114168280,489,455,458,498,506,554
LOC114170283,0,0,0,0,0,0
LOC114168135,0,0,0,0,0,0
LOC114170626,0,0,0,0,0,0
LOC114168839,0,2,0,0,0,6
LOC114168255,0,0,0,0,0,0
LOC114169135,0,0,0,0,0,0
LOC114170284,0,0,0,0,0,0
LOC114170285,0,0,0,0,0,0
LOC114170286,0,0,0,0,0,0
LOC114169738,0,0,0,123,0,0
LOC114168725,0,0,0,2,0,0
LOC114168724,0,0,0,0,0,0
LOC114170291,0,0,0,0,0,0
LOC114170680,0,0,0,0,0,0
LOC114169046,10,2,4,0,2,28
LOC114170292,0,0,0,0,0,0
LOC114168634,0,17,8,2,20,2
LOC114168931,3862,2027,1273,464,1132,999
LOC114168442,139,198,52,32,70,65
LOC114168633,774,816,774,926,660,1048
LOC114169068,20,20,28,4,6,10
LOC114168543,609,340,305,300,356,324
TRNAC-GCA_26,0,0,0,0,0,0
LOC114169927,478,413,433,528,393,548
LOC114168806,1763,1454,1673,1216,1541,1379
LOC114168700,39,39,62,981,116,1024
LOC114170293,0,0,0,0,0,0
LOC114170211,4,0,0,0,4,2
LOC114170632,0,0,0,0,0,0
LOC114168238,228,303,172,175,235,257
LOC114169432,247,199,212,208,228,222
LOC114169563,406,503,679,499,526,456
LOC114169564,59,52,55,59,43,66
LOC114168481,48,6,36,25,27,23
LOC114168427,109,86,105,69,94,102
LOC114170295,0,0,0,0,0,0
LOC114170296,0,0,0,0,0,0
LOC114170297,0,0,0,0,0,0
LOC114170298,0,0,0,0,0,0
LOC114169381,305,252,232,527,183,448
LOC114169530,107,156,103,148,178,138
LOC114169531,326,364,339,298,280,339
LOC114169106,0,2,0,0,0,0
LOC114169289,68,63,76,74,62,54
LOC114168846,18,2,2,4,4,0
LOC114170300,0,0,0,0,0,0
LOC114168632,2944,2605,2269,1863,1837,2118
LOC114170097,34,28,9,58,23,41
LOC114170075,8,2,6,11,6,5
LOC114170301,0,0,0,0,0,0
LOC114170303,0,0,0,0,0,0
LOC114170304,0,0,0,0,0,0
LOC114169085,233,154,210,35,154,38
TRNAD-GUC_45,6,2,4,7,5,5
LOC114170676,33,31,33,33,30,35
LOC114170465,0,0,0,0,0,0
LOC114169020,2,13,29,18,15,0
LOC114169021,0,0,0,0,0,0
LOC114170305,0,0,0,0,0,0
LOC114168925,0,6,14,14,14,4
LOC114170696,0,7,22,2,4,2
LOC114169744,0,2,8,0,0,0
LOC114169742,0,1,3,0,0,1
LOC114169743,30,15,13,18,20,17
LOC114169745,24,25,24,25,37,24
LOC114170306,0,0,0,0,0,0
LOC114170557,0,0,0,0,0,0
LOC114170307,0,0,0,0,0,0
LOC114170691,0,0,0,0,0,0
LOC114170003,0,0,0,0,0,0
LOC114170309,0,3,2,0,1,5
LOC114170310,0,0,0,0,0,0
LOC114170311,0,0,0,0,0,0
LOC114170531,0,0,0,0,2,0
LOC114170530,0,3,22,0,4,0
LOC114169131,2,11,16,14,11,0
LOC114169639,0,1,0,0,0,0
LOC114169637,2598,3803,3959,1217,5241,4178
LOC114168848,10,12,0,2,2,2
LOC114168831,747,728,718,402,669,591
LOC114170107,237,203,149,98,103,107
LOC114170605,593,1648,1407,2652,3106,2363
LOC114170312,0,0,0,0,0,0
LOC114170313,0,0,0,0,0,0
LOC114169078,0,0,0,0,0,0
LOC114168121,299,331,376,468,358,532
LOC114169247,12,6,0,4,3,10
LOC114169246,119,90,111,100,87,156
LOC114168477,3,9,5,5,7,5
LOC114168470,32,40,61,38,32,26
LOC114168476,2,6,5,2,10,8
LOC114168467,294,315,401,295,374,271
LOC114170314,0,0,0,0,0,0
LOC114168472,18,27,6,38,17,54
LOC114168475,0,6,5,12,11,7
LOC114168469,150,155,169,184,225,149
LOC114168473,36,21,36,38,40,54
LOC114168478,0,0,0,0,0,0
LOC114169994,90,44,42,412,141,1353
LOC114169996,10,10,14,16,18,14
LOC114169995,10,6,19,23,16,11
LOC114170079,0,0,0,0,0,0
LOC114168798,3,7,16,22,24,11
LOC114168550,4,3,2,20,4,2
LOC114168551,8,19,4,17,10,5
LOC114169328,184,219,190,196,178,277
LOC114168716,0,197,14,189,344,119
LOC114168334,131,105,137,233,130,238
LOC114170315,0,0,0,0,0,0
LOC114169936,4,4,27,58,22,17
TRNAR-CCU_9,0,0,0,0,0,0
TRNAR-CCU_10,0,0,0,0,0,0
TRNAR-CCU_11,2,0,0,0,0,0
LOC114169930,193,215,162,214,229,252
LOC114168151,75,82,79,97,61,81
LOC114169770,480,358,361,376,280,469
LOC114170574,4,4,1,16,8,2
LOC114170636,102,87,92,68,63,86
LOC114168887,32,26,16,12,18,27
LOC114168504,215,205,133,261,173,262
LOC114170316,0,0,0,0,0,0
LOC114169547,0,0,0,0,0,0
LOC114170317,0,0,0,0,0,0
LOC114169548,41,22,34,3,15,24
LOC114169549,0,0,0,0,0,0
LOC114169546,0,0,0,0,0,0
LOC114170690,0,0,0,0,0,0
LOC114170644,41,52,52,32,37,46
LOC114169057,60,48,21,221,94,147
LOC114168926,1,1,2,2,1,0
LOC114170319,0,0,0,0,0,0
LOC114168163,504,246,280,165,175,88
LOC114169087,0,0,0,0,0,0
LOC114170614,2,0,0,0,0,0
LOC114168914,98,157,103,95,230,71
LOC114170715,0,0,0,0,0,0
LOC114170322,0,0,0,0,0,0
LOC114170324,0,0,0,0,0,0
LOC114170640,0,0,0,0,0,0
LOC114168837,0,0,0,0,0,0
LOC114170325,0,0,0,0,0,0
LOC114170700,0,0,0,0,0,0
LOC114170702,0,77,0,1,0,0
LOC114168826,0,0,0,0,0,0
LOC114170326,0,0,0,0,0,0
LOC114169946,1,0,2,2,0,1
LOC114169947,0,0,0,0,0,0
LOC114170328,0,0,0,0,0,0
LOC114170523,0,0,0,0,0,0
LOC114168689,294,437,77,152,100,104
LOC114170330,0,0,0,0,0,0
LOC114170331,0,0,0,0,0,0
LOC114168381,63,70,53,114,73,95
LOC114168548,14,8,14,13,13,4
LOC114170332,0,0,0,0,0,0
LOC114168788,108,84,188,182,60,66
LOC114170334,0,0,0,0,0,0
LOC114170335,0,0,0,0,0,0
LOC114168125,12,10,10,28,2,28
LOC114170337,0,0,0,0,0,0
LOC114169817,216,195,115,188,201,162
LOC114170628,6,0,0,4,0,0
LOC114168187,7,3,2,2,18,6
LOC114170338,0,0,0,0,0,0
LOC114169579,1067,973,780,917,790,974
LOC114168544,100,52,49,78,101,96
LOC114169759,275,152,215,113,171,202
LOC114168197,206,167,211,219,223,175
LOC114168820,7,20,8,18,30,20
LOC114168274,26,30,28,203,161,85
LOC114168773,58,63,76,52,52,60
LOC114168938,0,0,0,0,0,0
LOC114170678,27,16,20,3230,63,2961
LOC114168299,0,0,0,0,0,0
LOC114168735,2,42,14,28,42,40
LOC114168211,137,119,120,254,121,192
LOC114168974,4,12,2,6,19,6
LOC114170339,0,0,0,0,0,0
LOC114169712,891,1023,726,2241,1389,1419
LOC114169153,0,1,0,0,0,1
LOC114169869,36,52,70,51,52,52
LOC114168711,7,10,5,11,11,3
LOC114168712,0,7,1,1,4,1
LOC114168710,0,0,0,1,0,0
LOC114170340,0,0,0,0,0,0
LOC114170485,0,0,0,2,0,0
TRNAV-GAC,0,0,0,0,0,0
LOC114170343,0,0,0,0,0,0
LOC114169154,0,0,0,0,0,0
LOC114168363,190,192,159,151,166,176
LOC114169973,91,57,97,89,78,105
LOC114168790,4,6,4,22,4,2
LOC114170008,105,73,104,121,91,130
LOC114170956,0,1,0,6,1,3
LOC114169035,281,90,133,8,60,30
LOC114169076,104,77,79,0,42,4
LOC114168178,83,78,83,137,92,113
LOC114170373,148,92,61,137,92,158
LOC114168408,0,0,0,2,0,4
LOC114170573,0,0,2,794,10,1395
LOC114169009,0,2,0,0,0,0
TRNAF-GAA_37,0,0,0,0,0,0
TRNAG-GCC_36,0,0,0,0,0,0
LOC114168650,59,38,48,18,29,10
LOC114169150,393,369,434,432,369,430
LOC114168561,122,120,144,153,121,139
LOC114169737,126,92,102,501,97,318
LOC114169426,364,381,408,525,433,566
LOC114170945,0,0,0,0,0,0
LOC114169276,545,431,373,965,459,1251
LOC114170093,0,0,0,0,0,2
LOC114168401,206,264,243,206,294,187
LOC114169027,151,73,75,193,70,147
LOC114169155,0,4,0,2,2,6
LOC114169801,842,902,585,775,429,778
LOC114170344,0,0,0,0,0,0
LOC114170345,0,0,0,0,0,0
LOC114170346,0,0,0,0,0,0
LOC114168638,0,0,0,0,0,0
LOC114169004,70,98,62,44,97,47
LOC114170074,42,17,22,8,8,28
TRNAV-UAC_14,0,0,0,0,0,0
TRNAV-UAC_15,0,0,0,0,0,0
LOC114169917,1790,1268,1403,924,1217,1207
LOC114170347,0,0,0,0,0,2
LOC114168738,35,6,4,2,4,48
LOC114170349,0,0,0,0,0,0
LOC114168418,2,4,0,290,33,275
TRNAS-GCU_22,0,0,0,0,0,0
LOC114170718,2,2,0,10,12,2
LOC114170717,24,21,14,6,24,13
LOC114169812,43,37,42,55,46,53
LOC114169811,24,3,27,4,12,11
LOC114170350,0,0,0,0,0,0
LOC114168456,0,0,0,0,0,0
LOC114168459,274,239,224,176,223,261
LOC114170665,0,0,0,0,0,0
LOC114168990,69,34,45,46,52,67
LOC114169832,12,32,28,28,33,26
LOC114169833,6,10,5,5,11,12
LOC114169831,19,35,55,61,61,96
LOC114170448,0,0,0,0,0,0
LOC114168302,144,130,133,166,177,161
LOC114169588,233,465,321,408,580,373
LOC114170463,4,4,4,3,2,4
LOC114170462,11,7,10,2,0,3
LOC114170352,0,0,0,0,0,0
LOC114168344,137,95,108,80,120,108
LOC114170197,20,24,17,153,24,129
LOC114168620,21,21,10,25,28,20
LOC114169124,2,2,0,1,2,0
LOC114168832,62,104,29,45,59,268
LOC114169886,734,1748,1038,508,1092,585
LOC114168956,8,20,6,60,35,80
LOC114169884,197,213,93,186,217,275
LOC114169352,626,612,412,781,736,528
LOC114169147,0,0,0,0,0,0
LOC114169001,39,9,1,802,170,673
LOC114169157,62,43,36,18,75,35
LOC114170356,0,2,2,6,4,8
LOC114169511,112,325,138,175,247,167
LOC114170443,598,598,396,624,468,438
LOC114170357,0,0,0,0,0,0
LOC114170358,0,0,0,0,0,0
LOC114170057,76,100,47,145,100,120
LOC114169686,259,240,215,123,147,253
TRNAD-GUC_46,0,0,0,0,0,0
LOC114169484,114,123,117,116,111,106
LOC114170088,4,2,0,4,2,2
LOC114170089,594,593,554,574,737,631
LOC114170359,0,0,0,0,0,0
LOC114170360,0,0,0,0,0,0
LOC114170361,0,0,2,0,0,0
LOC114170461,0,0,0,0,0,0
LOC114168164,635,438,514,381,470,452
TRNAA-AGC_28,0,0,0,0,0,0
LOC114168429,0,0,0,0,0,0
LOC114170965,11,14,11,78,39,67
LOC114170962,2,1,2,16,5,9
LOC114170925,0,0,3,9,0,2
LOC114170943,22,12,4,56,29,46
LOC114170944,24,0,4,58,17,34
LOC114170957,2,2,2,5,1,4
LOC114169881,374,402,406,327,321,365
LOC114170040,0,2,2,0,0,0
LOC114170362,0,0,0,0,0,0
LOC114168672,421,650,832,237,848,284
LOC114168906,0,2,0,1,4,0
LOC114169906,1675,1707,2191,1480,2010,2172
LOC114170082,187,128,159,320,196,286
LOC114168642,4,0,0,0,0,0
LOC114168641,282,330,269,300,320,288
LOC114168124,157,111,74,71,90,46
LOC114170622,0,0,0,0,0,0
LOC114169072,0,0,0,2,0,0
LOC114170086,2,0,0,0,6,22
LOC114170364,0,0,0,0,0,0
LOC114168364,0,0,0,0,0,0
LOC114170521,0,0,0,0,0,0
LOC114168757,0,0,2,72,12,300
LOC114168556,0,0,2,16,2,46
LOC114170365,0,0,0,0,0,0
LOC114170576,0,0,0,0,0,0
LOC114168781,6,0,14,36,28,10
LOC114169294,248,289,174,278,188,352
LOC114170519,0,0,0,1,4,2
LOC114168625,978,865,1073,1558,927,1356
LOC114168631,30,27,16,65,21,40
LOC114168966,3,0,0,0,0,6
LOC114169018,4,0,0,0,0,3
LOC114169988,127,116,86,100,120,209
LOC114168861,24,26,34,63,25,47
LOC114170753,10,6,6,16,0,76
LOC114168138,0,0,0,0,0,0
LOC114170366,105,75,145,70,68,103
LOC114168453,81,60,67,80,92,65
LOC114169502,45,34,30,21,49,32
LOC114170367,6,20,12,9,33,11
TRNAA-AGC_29,0,0,0,0,0,0
LOC114170368,24,19,20,8,20,4
LOC114169982,4,14,4,16,8,28
TRNAY-GUA_20,0,0,0,0,0,0
TRNAS-CGA_8,0,0,0,0,0,0
LOC114168190,133,126,189,165,188,117
LOC114168156,0,2,0,41,0,206
LOC114170369,0,0,0,0,0,0
LOC114170370,0,0,0,0,0,0
LOC114170371,0,0,0,0,0,10
LOC114168157,10,8,2,20,6,32
LOC114168458,0,0,0,0,0,0
LOC114170022,8,851,53,174,693,1013
LOC114169838,6,0,4,6,2,0
LOC114169836,51,34,18,62,33,61
LOC114169243,408,307,331,504,368,617
LOC114169882,230,176,167,281,237,253
LOC114169804,142,98,79,73,89,74
LOC114170953,0,0,0,0,0,0
LOC114170948,2,2,0,2,2,4
LOC114170959,10,8,0,14,14,12
LOC114170955,3,2,0,12,4,4
LOC114170950,0,0,0,2,0,1
LOC114170946,2,2,0,7,6,3
LOC114168855,0,0,0,0,0,0
LOC114168844,35,14,30,38,12,30
LOC114170444,0,0,0,0,0,0
LOC114168199,0,0,0,0,0,0
LOC114170372,0,0,0,0,0,0
LOC114169186,2,2,2,6,0,0
LOC114169939,30,24,56,30,2,10
LOC114168583,800,553,527,643,581,662
LOC114168763,19,26,12,40,42,28
LOC114168739,49,45,32,88,77,70
LOC114169119,12,4,6,6,16,5
LOC114169469,812,635,434,1068,660,1245
LOC114170375,0,0,0,0,0,0
LOC114169321,1152,827,856,1769,838,1835
LOC114168463,20,61,42,45,74,26
LOC114170085,0,0,0,0,0,0
LOC114169953,321,201,227,272,292,254
LOC114170376,0,0,0,0,0,0
LOC114170377,0,0,0,0,0,0
LOC114169705,436,259,310,444,303,469
LOC114168209,246,211,208,282,231,266
LOC114169481,121,146,125,209,193,182
LOC114169956,316,234,240,284,261,239
LOC114169719,151,195,175,162,262,240
LOC114170076,270,216,249,430,190,423
LOC114170378,0,0,0,0,0,0
LOC114168482,1065,562,617,490,518,577
LOC114168688,16,10,18,50,31,43
LOC114170562,908,888,995,559,653,564
LOC114168886,8,41,12,42,12,16
LOC114169096,0,2,0,32,10,80
LOC114169935,71,58,82,89,98,96
LOC114170096,4,65,6,484,84,130
LOC114170380,0,60,3,355,164,308
LOC114170381,0,0,0,364,29,237
LOC114170382,0,0,0,243,31,122
LOC114170383,0,2,0,271,12,263
LOC114170384,1,0,0,58,0,76
LOC114170065,87,70,69,259,79,307
LOC114168171,0,0,0,0,0,0
LOC114170617,0,0,0,0,0,0
LOC114170713,0,0,0,0,0,0
LOC114169047,2,22,0,24,4,2
LOC114170084,0,2,0,51,13,30
LOC114168934,6,6,8,30,4,30
LOC114168491,302,237,223,315,431,248
LOC114169920,32,20,20,5,14,4
LOC114168527,9,113,0,70,49,36
LOC114168529,174,129,145,587,185,418
LOC114168870,4,28,6,14,30,22
LOC114169818,247,199,205,457,230,698
LOC114170385,0,0,0,0,0,0
LOC114168765,20,30,8,38,12,78
LOC114168341,14,2,1,11,8,10
LOC114169454,507,268,433,834,362,447
LOC114169682,236,216,176,170,210,241
LOC114169916,178,181,168,183,148,204
LOC114168918,282,254,287,251,214,265
LOC114169800,186,154,111,185,124,207
LOC114169803,417,334,310,328,242,227
LOC114169260,4476,3601,4008,5576,5045,6618
LOC114168833,29,50,46,83,90,76
LOC114169722,239,246,202,328,265,455
LOC114168493,550,600,577,642,550,679
LOC114169799,100,51,50,125,49,62
LOC114168224,107,37,59,176,49,61
LOC114170479,2,2,0,10,2,34
LOC114170028,0,0,0,2,0,28
LOC114170386,0,0,0,0,0,0
LOC114170387,5,1,0,4,2,8
LOC114168357,163,134,132,125,119,201
LOC114169766,1832,1190,1544,465,704,912
LOC114170608,917,983,925,791,714,1122
LOC114169074,0,4,0,0,0,0
LOC114170606,2,8,8,4,2,10
LOC114170744,153,134,141,219,138,193
LOC114170537,0,2,0,5,3,4
LOC114170438,0,0,0,0,0,0
LOC114169181,117,153,94,103,224,124
LOC114170388,0,0,0,0,0,0
LOC114170592,0,0,0,0,0,0
LOC114170073,0,0,0,2,6,0
LOC114168252,0,0,0,1,0,0
LOC114168251,0,0,2,25,0,0
LOC114169500,261,195,170,304,197,395
LOC114169501,1237,816,806,556,662,879
LOC114169159,14,12,26,85,30,35
LOC114169437,239,301,132,332,294,556
LOC114170635,0,0,0,0,0,0
LOC114168982,2,2,17,49,8,15
LOC114168984,0,0,0,0,0,0
LOC114168608,0,0,0,6,0,1
LOC114168853,3,8,4,2,6,0
LOC114169054,1,3,0,0,0,0
LOC114168943,1,0,0,0,0,0
LOC114169079,0,0,0,0,0,0
LOC114169149,0,0,0,0,0,0
LOC114168484,0,0,0,0,0,0
LOC114168387,839,746,827,301,537,376
LOC114168385,119,177,117,122,209,144
LOC114168525,8516,12790,13013,7551,15853,10995
TRNAQ-CUG_10,6,3,4,1,10,6
LOC114168753,20,24,15,16,18,198
LOC114170949,0,0,0,1,2,0
LOC114170954,0,0,0,2,0,1
LOC114170952,0,0,0,0,0,0
LOC114170947,0,0,1,1,0,0
LOC114170391,0,0,0,0,0,0
LOC114168777,634,594,587,403,562,573
LOC114169344,419,531,330,478,462,395
LOC114169499,594,494,452,551,510,573
LOC114168496,185,110,113,206,69,219
LOC114168132,504,444,411,367,454,484
LOC114169023,6,0,0,2,4,12
LOC114168963,6,171,16,109,248,133
LOC114168536,0,0,0,0,0,0
LOC114170392,16,5,7,10,10,6
LOC114168272,0,0,0,0,0,0
LOC114170559,430,379,374,554,423,504
LOC114168964,20,22,23,64,46,77
LOC114168292,28,16,33,16,15,26
LOC114168291,31,40,42,47,50,55
LOC114169671,421,415,351,374,428,428
LOC114169425,381,348,302,377,321,402
LOC114168920,183,143,113,177,132,147
LOC114168242,32,24,12,25,25,16
LOC114170747,298,178,136,273,202,340
LOC114168697,728,209,436,473,310,681
LOC114170496,82,61,74,72,72,79
LOC114169858,436,251,327,312,211,340
LOC114170492,12,35,18,2,26,10
LOC114168718,426,363,369,392,358,525
LOC114168369,36,20,34,42,26,18
LOC114168502,89,42,22,34,36,38
LOC114169319,8,5,0,0,0,2
LOC114169320,163,141,203,249,198,164
LOC114169542,4,2,0,6,0,4
LOC114169541,77,58,66,120,78,110
LOC114169640,632,596,643,644,556,970
LOC114169167,0,0,0,0,0,0
LOC114169166,4,0,0,0,3,4
LOC114168315,8,11,0,20,26,41
LOC114170454,0,0,0,2,0,16
LOC114170016,4,2,0,1,0,1
LOC114170017,2,7,4,7,9,7
LOC114168260,148,97,114,212,116,170
LOC114168259,72,104,87,98,81,120
LOC114169642,539,536,382,417,525,514
LOC114168172,0,0,0,693,6,776
TRNAI-AAU_48,0,0,0,0,0,0
LOC114168953,6,2,4,4,4,3
LOC114170054,897,865,1091,497,945,716
LOC114169820,94,70,52,42,88,66
LOC114169723,32,16,8,29,40,43
LOC114169726,909,538,597,871,604,953
LOC114169724,0,14,6,47,17,12
LOC114168397,208,165,190,213,210,245
LOC114170631,0,0,0,1,0,2
LOC114168595,0,0,0,0,0,0
LOC114168729,0,6,0,4,0,2
LOC114168907,15,10,13,16,19,10
LOC114168382,265,149,184,190,169,199
LOC114168333,164,129,124,141,125,170
LOC114170501,9,0,7,2,17,4
LOC114168513,16,19,12,60,12,27
LOC114169280,84,105,150,84,119,134
LOC114168955,29,26,20,31,39,16
LOC114168228,1757,1019,1324,704,926,855
LOC114169711,557,573,630,263,387,228
LOC114169919,1,2,2,6,6,3
LOC114169918,135,112,141,196,135,212
LOC114170167,24,25,33,45,33,46
TRNAL-AAG_23,0,0,0,0,0,0
LOC114169016,55,39,33,75,57,67
LOC114168196,864,694,618,1222,514,1228
LOC114168438,245,203,117,393,230,327
TRNAL-UAA_6,0,0,0,0,0,0
TRNAL-UAA_7,0,0,0,0,0,0
TRNAL-UAA_8,0,0,0,0,0,0
LOC114169202,1186,1378,1485,1965,2016,1022
LOC114168695,46,59,59,616,68,771
LOC114169093,3,0,1,20,4,28
LOC114168233,0,0,0,0,0,0
LOC114168748,0,0,0,0,0,0
LOC114169277,133,134,111,183,152,246
LOC114169278,136,147,152,184,152,164
TRNAS-GCU_23,0,0,0,0,0,0
LOC114169802,1414,833,631,3686,1537,2592
LOC114168681,20,4,9,5,8,2
LOC114170710,1,0,0,4,0,0
LOC114169984,48,33,52,32,26,41
LOC114170664,87,52,45,56,40,65
LOC114169274,122,135,168,153,107,80
LOC114169273,0,0,0,21,3,3
LOC114168812,0,0,2,1,0,0
LOC114168648,907,715,762,622,791,615
LOC114168647,6,4,3,20,14,14
LOC114170572,1048,1052,1030,1256,1188,1393
LOC114168269,536,645,677,711,595,793
LOC114168270,4,8,2,6,0,4
LOC114168388,72,102,89,351,111,318
LOC114169077,6,6,4,22,2,2
LOC114170393,0,0,0,0,0,0
LOC114170394,0,0,0,0,0,0
LOC114168294,0,0,0,0,0,0
LOC114169114,0,0,0,0,0,0
LOC114168741,16,6,7,15,10,10
LOC114169423,72,79,74,190,118,158
LOC114170707,0,0,0,0,0,0
LOC114168657,608,434,417,489,420,429
LOC114169985,89,58,41,60,52,63
LOC114169786,6,0,1,0,0,0
LOC114169785,577,505,359,378,357,496
LOC114169945,0,0,0,0,0,0
LOC114168128,1745,1608,2217,1736,2054,2465
TRNAV-UAC_16,0,0,0,0,0,0
LOC114168799,33,26,66,29,10,16
LOC114170395,19,4,18,42,19,20
LOC114169174,170,184,226,352,201,430
LOC114168365,0,0,0,0,0,0
LOC114170083,311,248,507,623,388,536
LOC114170062,0,0,0,0,0,0
LOC114168959,6,23,10,28,48,28
LOC114168535,130,155,129,88,148,97
LOC114170513,252,221,214,22,92,20
LOC114169969,273,172,184,143,192,149
LOC114170623,179,207,310,299,265,102
LOC114168406,27,16,23,24,33,31
LOC114168405,14,34,14,35,34,34
LOC114169961,684,684,919,670,499,279
LOC114168921,0,0,0,0,0,0
LOC114168888,0,4,2,4,0,2
LOC114168282,265,200,170,341,199,346
LOC114170483,0,0,0,0,0,0
LOC114169160,0,0,0,0,0,0
LOC114170474,0,0,0,0,0,0
LOC114170475,0,0,0,0,0,0
LOC114168510,404,316,323,257,279,305
LOC114168731,10,0,0,0,0,2
LOC114170033,983,980,1008,826,937,912
LOC114168342,327,208,145,78,131,160
LOC114169974,741,680,299,667,513,725
LOC114169064,898,949,580,1677,867,1986
LOC114170723,2,0,0,0,0,0
LOC114168726,24,18,10,14,16,8
LOC114169081,658,437,622,269,545,314
LOC114169105,0,0,0,0,0,0
LOC114168690,223,132,116,178,151,190
LOC114168210,0,0,0,0,0,0
LOC114168276,0,0,0,0,0,0
LOC114170675,0,0,0,0,0,0
LOC114168865,27,35,35,16,73,34
LOC114169275,33,49,30,230,80,344
LOC114169471,2124,2970,2861,2758,3849,3829
LOC114170396,0,0,0,0,0,0
LOC114169039,0,0,0,0,0,0
LOC114168868,128,129,176,264,90,61
LOC114168384,2,6,8,2,2,2
LOC114168933,18,0,8,0,2,8
LOC114169138,2,0,2,0,0,2
LOC114168204,0,0,0,0,0,0
LOC114168804,12,5,14,8,16,4
LOC114170579,302,385,347,277,386,292
LOC114169795,104,92,79,148,113,139
LOC114169156,625,568,592,608,546,552
LOC114169562,456,604,644,283,563,266
LOC114168594,2,0,0,0,0,0
LOC114168440,235,148,146,212,211,273
LOC114169006,2,8,7,8,14,12
LOC114168667,642,282,479,2027,448,1673
LOC114168749,2,0,2,2,0,10
LOC114170721,202,222,162,215,261,323
LOC114168578,327,314,296,244,323,235
LOC114169685,389,225,320,456,251,375
LOC114168609,823,767,685,1042,842,1109
LOC114168167,120,119,109,112,132,99
LOC114169397,356,373,247,381,298,451
LOC114169792,195,333,260,226,297,243
LOC114170731,248,184,210,240,198,253
LOC114168863,339,220,130,177,164,79
LOC114170704,1377,1254,1150,1613,1577,1916
LOC114169431,762,1423,1201,525,1786,485
LOC114170397,0,0,0,0,0,0
