"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114165685",232.407171948345,5.04991419459278,0.790983051444187,6.38435195971972,1.72124802233098e-10,6.56879245262903e-08,9.76415654572775
"LOC114176778",254.6123373984,5.09348886571888,0.799784213706567,6.36857889719193,1.90787625126152e-10,7.14863887018136e-08,9.71944979794281
"LOC114192483",67.6346076629421,2.75189095676871,0.43233323610688,6.36520796214798,1.95025311265531e-10,7.17693145457153e-08,9.70990902028062
"LOC114187879",105.932086085666,5.19393382130393,0.818043648777211,6.34921355244024,2.16418434555594e-10,7.82447561284506e-08,9.66470574871896
"LOC114185735",369.724970261142,-2.27725936566267,0.358961645246979,-6.34401863211828,2.23847737425777e-10,7.95354167736279e-08,9.65004729095427
"LOC114162324",192.712417908406,4.79538662774556,0.760353852694959,6.30678283637156,2.84895119893424e-10,9.95104852671812e-08,9.54531498993746
"LOC114176963",486.329198136007,3.73942837041572,0.594319104827136,6.29195383430147,3.13494728389571e-10,1.07674989377538e-07,9.50376975770589
"LOC114162813",219.005363495319,5.25274820344548,0.836667532181911,6.27817860906715,3.42562262384265e-10,1.1572988693795e-07,9.46526048182872
"LOC114177237",2242.55730729856,9.29021601275293,1.4832581139638,6.26338458916372,3.76709989864745e-10,1.25213539856979e-07,9.42399286271256
"LOC114183281",855.669522807804,4.46228419553298,0.712766448448001,6.2605138124126,3.83711083338549e-10,1.25516158816521e-07,9.41599565620107
"LOC114182292",128.179303247191,4.72661134007912,0.755944192924698,6.2525929616473,4.03693299285305e-10,1.29989242369868e-07,9.39394845917915
"LOC114191882",680.936878623808,4.17336871044034,0.670750920572175,6.22193512143123,4.91060107216695e-10,1.55688718300333e-07,9.30886534568793
"LOC114162316",203.626585583927,-1.88020617692209,0.303008921463903,-6.20511821182821,5.46558035078764e-10,1.70658605862169e-07,9.2623637166488
"LOC114183521",356.615026347262,5.05582036190207,0.817029186470321,6.18805355503138,6.09116362738368e-10,1.81922753671193e-07,9.21529973385676
