"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114181382",130.996613498682,2.75083185015588,0.495718204628169,5.54918464658613,2.87004935317515e-08,2.84353556391249e-06,7.54211063510317
"LOC114177482",230.315249604156,1.42555594405921,0.257109859033637,5.54454017989527,2.94727652660557e-08,2.90621020912585e-06,7.53057911479655
"LOC114176759",76.199122040677,1.75997439402833,0.317717006136066,5.53944031964912,3.03439829386988e-08,2.96402304705431e-06,7.51792741449295
"LOC114185730",52.0888331836152,4.04797222890801,0.731208816954576,5.5360002984749,3.09457037853499e-08,2.99468052538601e-06,7.50939963587896
"LOC114196119",1035.86343933856,1.3082958305666,0.236297896340983,5.5366376545253,3.08333520717726e-08,2.99468052538601e-06,7.51097925804555
"LOC114177683",442.046920123997,1.11050865140649,0.200930186012621,5.5268383185428,3.26053181102954e-08,3.12620391061201e-06,7.48671155828823
"LOC114188793",118.795479066756,2.95391317533222,0.535274770513139,5.51849879362045,3.41907818577717e-08,3.21888419607601e-06,7.46609096785993
"LOC114173474",711.369570571356,1.05304347793484,0.190946274328587,5.51486789484421,3.49042039975573e-08,3.26264001156157e-06,7.4571222617805
"LOC114183755",352.91614624965,1.19978388882906,0.218449057983392,5.4922822735188,3.96772552233713e-08,3.62072356218186e-06,7.40145837892144
"LOC114194613",110.089910409284,1.72068342725353,0.313527925283408,5.48813451209538,4.06200701930021e-08,3.69057284033014e-06,7.39125933045344
"LOC114175546",2023.3514658308,1.46025641874299,0.266271680757552,5.48408458078798,4.15615899305754e-08,3.74342181859546e-06,7.38130784694576
"LOC114174268",224.96689973271,1.71808573989331,0.313514928112759,5.48007634033738,4.25142357623497e-08,3.80308210504235e-06,7.37146562341273
"LOC114193747",29.8773608796365,6.27810494149541,1.14568909690258,5.47976319096389,4.25895477494409e-08,3.80308210504235e-06,7.37069697159484
"LOC114181659",48.6493358737532,3.22172477278593,0.588432995568884,5.47509197656606,4.37284423983728e-08,3.88809389974592e-06,7.35923599189455
