"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114183277",5595.56055663146,-0.531980112600467,0.159120653647943,-3.34324992013595,0.000828032896051807,0.113030375359382
"LOC114186827",41.3125149110202,-2.32486319487788,0.696272445656065,-3.33901364240727,0.000840764351337568,0.113430934244129
"LOC114176177",14.7594408652147,3.23417127609559,0.971366752623911,3.32950584046577,0.000870002395410616,0.116465669506558
"LOC114181496",8.53904491336433,4.47009414016546,1.34393138042164,3.32613272171906,0.000880599871617997,0.116977532176701
"LOC114187336",27.0763024184538,5.28414355594963,1.60419097170665,3.29396165989389,0.000987859719109018,0.130224041903005
"LOC114183273",16483.2981288246,-0.602524752081897,0.183102805835657,-3.29063636863484,0.000999610378141542,0.130763213645382
"LOC114188096",996.883314961585,-0.964252481423051,0.293216213481334,-3.28853739012094,0.00100709406536776,0.130763213645382
"LOC114171392",8.71833281838822,4.6410263193236,1.41572495172783,3.27819772736183,0.00104472187834141,0.131648548563882
"LOC114193726",80.4458455228427,1.286671436108,0.392729312842369,3.27622969315874,0.00105202963123607,0.131648548563882
"LOC114195914",117.71030166452,-1.17506381537841,0.358432518516051,-3.27834042581655,0.0010441938375375,0.131648548563882
"LOC114164346",333.635834434094,-0.775073360574847,0.236264661571723,-3.28053021310408,0.00103612166806303,0.131648548563882
"LOC114196049",843.06266748042,-0.685707700507025,0.209104010120407,-3.27926614182185,0.00104077431474702,0.131648548563882
"LOC114178511",1048.87699424223,-0.635998829048638,0.194341306951486,-3.27258697095931,0.00106568080622927,0.132397423329303
"LOC114191906",507.069166207734,-0.83101343104506,0.254103524018427,-3.27037349936475,0.00107405568483546,0.132484768724454
"LOC114165936",13.5666106981711,3.17565754485902,0.972407952357216,3.26576673623545,0.00109168136269413,0.133703868456488
"LOC114185264",170.686509351748,0.906327268605678,0.280182902030817,3.23477008067392,0.00121740720899437,0.139196839908221
"LOC114177678",54.1987851516893,3.883238773296,1.19875580531777,3.2393910052987,0.00119785238595131,0.139196839908221
"LOC114175939",191.964757373481,-0.932525586039903,0.288692145137844,-3.23017304677494,0.00123715313776964,0.139196839908221
"LOC114179206",36.0987032361005,-1.51906852711241,0.469814492889478,-3.23333688105225,0.00122353186884215,0.139196839908221
"LOC114176937",133.084038671641,-1.18871505577486,0.367332876859579,-3.23607041639583,0.00121187484627127,0.139196839908221
"LOC114177279",159.927760352792,5.9476289335616,1.83618341116575,3.23912573079264,0.00119896707607407,0.139196839908221
"LOC114185453",3224.83571655099,-0.795902909068821,0.245235773599014,-3.24546006232437,0.00117261011271373,0.139196839908221
"LOC114185648",34.2422442070806,1.58322962805127,0.488546843988229,3.2406915478701,0.00119240131333998,0.139196839908221
"LOC114182929",72.2927081250539,3.58224019665068,1.10515251771263,3.24139893746518,0.00118944600414175,0.139196839908221
"LOC114162174",92.6256726292201,1.20985727670506,0.374277762898303,3.23251177771359,0.00122707077503093,0.139196839908221
"LOC114162096",46.7987488922654,2.0070811348926,0.618501433115786,3.24507111451894,0.00117421295662513,0.139196839908221
"LOC114170020",29.9892215167286,-2.03073182452527,0.628862926511138,-3.22921218426971,0.00124131758329179,0.139196839908221
"LOC114169972",14.2027913760169,2.81521550438133,0.871458741443954,3.23046332602813,0.00123589758705914,0.139196839908221
"LOC114183769",283.973441220349,-0.857616386561376,0.265902716447507,-3.22530133583905,0.00125840139222882,0.14020215253161
"LOC114195411",12.5002934963842,3.47458964018759,1.07881731789263,3.22073958450619,0.00127860271804822,0.141539681653684
"LOC114194093",9.31337431853242,3.31394447541911,1.03467364634246,3.2028886471921,0.0013605657789991,0.149653569665831
"LOC114182375",95.5131065492981,-1.00288375232909,0.313656110895579,-3.19739905422397,0.00138672938364134,0.151145309043064
"LOC114191955",7797.69815084264,-0.532387469456628,0.166559457614477,-3.19638090254177,0.00139163264449865,0.151145309043064
"LOC114181540",7.09764389256601,5.19691246137058,1.62814034623248,3.19193150234024,0.00141324843081063,0.151516792139584
"LOC114183620",21.0214814873723,-2.14463225161412,0.671953796908769,-3.19163648078217,0.00141469257167631,0.151516792139584
"LOC114192468",16.5445258174572,2.08567378087023,0.654081564835557,3.18870595503573,0.00142911165922441,0.151516792139584
"LOC114191761",30.1478192224353,1.48223018937566,0.464868098844526,3.18849624884969,0.00143014865474273,0.151516792139584
"LOC114184297",103.101027935853,-0.87657694045111,0.275732929251858,-3.17907963633329,0.00147743493849084,0.154629236077566
"LOC114168327",13.9225922427314,3.59433716584835,1.13033166318828,3.17989602778175,0.0014732790284832,0.154629236077566
"LOC114177204",382.397492937551,-0.680179354642754,0.214190867194652,-3.17557589430095,0.00149539399024881,0.155566016973535
"LOC114174026",29.3732420570904,1.67030356804772,0.527204873310901,3.16822482606817,0.0015337286338783,0.158299233186874
"LOC114182442",1299.3954661709,-0.878208544399871,0.277897459983442,-3.16018917356135,0.00157666732921086,0.158299233186874
"LOC114183578",431.797495692922,-0.897312910782685,0.283529466054068,-3.16479596731427,0.00155191735681506,0.158299233186874
"LOC114190780",78.0953759946102,1.23158724296555,0.388901513039087,3.16683582262577,0.00154107295234645,0.158299233186874
"LOC114189869",215.039784830379,-0.76640053600347,0.242485155334527,-3.16060805844449,0.00157440194324829,0.158299233186874
"LOC114196160",155.821889279168,1.16569999247441,0.368723823581907,3.16144473972527,0.00156988602667673,0.158299233186874
"LOC114177213",65.424979626197,1.23890315438625,0.392558292949029,3.1559724418995,0.00159963973438685,0.158755078910922
"LOC114173085",9.68165506141581,3.72285303799512,1.18024362945399,3.15430894527887,0.00160878677453306,0.158755078910922
"LOC114187541",29.3361255337728,-2.40720263075078,0.763015149284197,-3.15485561854051,0.00160577549413958,0.158755078910922
"LOC114166609",58.9804618973429,-1.26268283086566,0.400846046129456,-3.15004437004693,0.00163245668023075,0.160175536425595
"LOC114169412",240.790187904915,-0.716508363585945,0.227876736158697,-3.14428043715247,0.00166495799982573,0.160626590497154
"LOC114188953",203.645357613839,0.98998595883625,0.314636950947706,3.14643895402098,0.00165271758464612,0.160626590497154
"LOC114190750",16877.3447890665,-0.692782500281787,0.220270910597108,-3.14513840435761,0.00166008272671393,0.160626590497154
"LOC114166837",13.5957037193342,2.68308431702356,0.85393945432591,3.14200767212654,0.00167793639060507,0.160979352940883
"LOC114162121",16.1103950576778,2.05598199490142,0.655149070087471,3.13818959496794,0.0016999488037507,0.162190143049562
"LOC114185612",72.6185619970516,1.4088030613671,0.449175612861635,3.13641930021939,0.00171024496920473,0.162275936116465
"LOC114193570",19.1974072088782,-1.94041840084265,0.619797724661993,-3.13072850001322,0.00174373286336484,0.164549305013374
"LOC114177248",708.097969196297,1.20951607507045,0.387079849985869,3.12471980940007,0.00177974495645682,0.167034867679635
"LOC114173886",1986.51341249097,-0.65183721782475,0.209032866999235,-3.11834797647939,0.00181867938714071,0.169327966200488
"LOC114178001",284.878585934101,-0.736838217816766,0.236382179678434,-3.11714791199207,0.00182609927261628,0.169327966200488
"LOC114178781",1278.60025112339,-0.849484005750514,0.273443587865611,-3.10661519760343,0.00189242558785652,0.169327966200488
"LOC114183811",8.00181304366271,4.43700535006366,1.42598737028197,3.1115320111049,0.00186119293930597,0.169327966200488
"LOC114186965",1361.79724342335,-0.756167408208803,0.242851783742756,-3.11369921420788,0.0018475773542838,0.169327966200488
"LOC114187673",18.2670314655916,3.0202205399904,0.97184925237313,3.10770475216749,0.00188546327479507,0.169327966200488
"LOC114193877",10.1838009134352,3.36813288209556,1.08204485742585,3.1127479225845,0.00185354259343067,0.169327966200488
"LOC114195286",215.036515741205,0.717208768793371,0.23074868242566,3.10818142601717,0.00188242470752816,0.169327966200488
"LOC114169801",433.644729282973,-0.705038987089621,0.226619065945459,-3.11111946449953,0.00186379520885478,0.169327966200488
"LOC114178830",127.644781054203,-0.877199781033478,0.282526320265162,-3.10484269292218,0.00190380246002854,0.169467859186767
"LOC114186555",422.647804403394,-0.883155882671237,0.285024586797241,-3.09852526266267,0.0019448638816179,0.172235150623895
"LOC114190718",241.604587256762,1.09652117949042,0.355066232327777,3.08821588665794,0.00201362131756476,0.177414421086867
"LOC114183515",57.7171064519371,1.26779170926613,0.410727060982592,3.08670119332572,0.00202390931194665,0.177415684812217
"LOC114190189",152.974461828225,-1.1160027915402,0.361855760571036,-3.08410950755367,0.00204162431239619,0.178064698236211
"LOC114164304",664.012487919658,-0.659750420029378,0.214162616975932,-3.08060495965793,0.00206580530131679,0.179268300243415
"LOC114174127",178.846690920706,1.31186437773605,0.426247428986405,3.07770625351476,0.00208600427409917,0.180116039047093
"LOC114177141",13.8051716361437,-2.00696995111444,0.652546819775777,-3.07559532939577,0.00210082758903246,0.180493490721401
"LOC114168880",23.0869000182685,2.11960329567118,0.690111944247838,3.07139053792406,0.00213064270295596,0.181349706856257
"LOC114185823",179.562140077845,-0.866710042403932,0.28220300779876,-3.07122893254911,0.00213179631083561,0.181349706856257
"LOC114179232",45.356381704753,1.29313200594954,0.422224115069393,3.06266733660397,0.00219373783523523,0.183196341534013
"LOC114173294",7.74458634358007,3.41107654524623,1.11439413805439,3.06092470227956,0.00220654577793009,0.183196341534013
"LOC114188504",36.8442422672552,2.15811195689327,0.704579492056178,3.06297867199519,0.002191456782499,0.183196341534013
"LOC114164739",1696.37886086805,-0.843990951398908,0.27522469427725,-3.06655241679988,0.00216542837643858,0.183196341534013
"LOC114168701",925.346747723299,-0.562211760425201,0.183660123931474,-3.06115311473365,0.00220486310750583,0.183196341534013
"LOC114186316",130.091474675709,-0.861621455281384,0.282012896942467,-3.05525550293241,0.00224868864623567,0.183240623116315
"LOC114183412",1172.29311437803,0.817946950520968,0.267612041215521,3.05646542213037,0.00223963310890323,0.183240623116315
"LOC114188173",108.492626678439,-0.800426097360187,0.261761929331008,-3.05783999761103,0.0022293857686975,0.183240623116315
"LOC114164478",11.9153212966438,2.96460158488962,0.970363864692201,3.05514425336726,0.00224952296604661,0.183240623116315
"LOC114194731",146.403763729215,0.844293827648073,0.27659070461549,3.05250253735674,0.00226941812418016,0.183993340781536
"LOC114189723",73.2878510061617,-1.0796835861466,0.354101305376228,-3.04908106735006,0.00229542531196241,0.185232241646163
"LOC114173138",11.6726054701009,2.82325331512669,0.931222081743609,3.03177230273628,0.0024312252311508,0.191711545738553
"LOC114177043",90.6873835574648,0.928094455391682,0.306008421766064,3.03290494436518,0.00242211882416969,0.191711545738553
"LOC114189776",1071.60696835316,-0.677755104726938,0.223364823948782,-3.03429650535462,0.00241097345556031,0.191711545738553
"LOC114163940",1653.46011174707,-0.63817187072915,0.210144204189704,-3.03682832077087,0.00239081582025806,0.191711545738553
"LOC114170384",34.511628153546,4.12134039398998,1.35763023555809,3.03568695366879,0.00239988390346909,0.191711545738553
"LOC114165728",132.733232338769,4.60165703459856,1.51990142595199,3.02760228790254,0.00246502273305877,0.193493079896327
"LOC114175563",12684.1325320913,-0.559218774310121,0.184905980133905,-3.02434120251356,0.00249175242808179,0.193942619223252
"LOC114177839",2110.12850865098,-0.569202186558802,0.188218018080292,-3.02416417070116,0.00249321104103086,0.193942619223252
"LOC114168362",9896.10989234065,-0.51967644947367,0.172063398549985,-3.02026144928611,0.00252556570110661,0.195382590687671
"LOC114184061",292.975342566347,-0.666752153550843,0.220836650432981,-3.01920968391606,0.00253435058857134,0.195382590687671
"LOC114173710",356.41651864389,-0.846557955135578,0.280730716338467,-3.01555157973848,0.00256512306092223,0.196004912119761
"LOC114186024",59.8612999411731,1.52484756683265,0.50553777132252,3.01628810611629,0.00255889996430555,0.196004912119761
"LOC114177711",2759.07334153046,-0.494323117214604,0.164163469709495,-3.01116392148243,0.00260248317247527,0.197983620728967
"LOC114175863",21.8235275543975,-1.71429411620797,0.569789808770706,-3.00864299399541,0.00262417278655666,0.198758069522136
"LOC114188818",37.5707084757956,2.09644963921002,0.698919406678864,2.99955848868464,0.0027037120784517,0.203001756012097
"LOC114191871",745.023288711247,-0.538044702109076,0.179362949243499,-2.99975387547091,0.00270197844205124,0.203001756012097
"LOC114181698",84.8399643451125,-0.878112976642153,0.293002786637294,-2.9969441134673,0.00272700701253962,0.203864433331371
"LOC114190742",2206.65995787073,-1.07640785400293,0.360217760070504,-2.9882142784749,0.00280612739605906,0.208875060355793
"LOC114185916",25.8511796617558,2.34164548472798,0.785534173395323,2.98095940830513,0.00287346877873974,0.212123471258764
"LOC114194468",355.125211979242,-0.770173277024762,0.258372229349132,-2.98086709614618,0.00287433506714637,0.212123471258764
"LOC114165148",662.841101323092,-0.603690617659025,0.202708073666711,-2.97812813638397,0.00290014712045853,0.213117619673184
"LOC114181232",6.65988873621103,4.15990700595571,1.39842287736586,2.97471320963477,0.00293262579729952,0.214591164803244
"LOC114166630",389.284705445084,-0.59646248359779,0.200902345128619,-2.96891747687629,0.00298850842659594,0.217757603455212
