Geneid,C-1H-RB1,C-1H-RB2,C-1H-RB3,T-1H-RB1,T-1H-RB2,T-1H-RB3
LOC114188354,0,0,0,0,0,0
LOC114188376,0,0,0,0,0,0
LOC114195536,4,2,2,9,2,4
LOC114165562,1,0,2,4,0,1
LOC114188391,0,0,0,0,0,0
LOC114188399,0,0,0,0,0,0
LOC114164520,0,4,0,0,0,0
LOC114175998,16,12,12,26,16,11
LOC114175497,16,12,8,25,34,12
LOC114188413,0,0,0,0,0,0
LOC114164629,4596,5757,3900,6046,5508,6592
LOC114195310,10,8,18,4,6,6
LOC114196126,263,352,414,363,404,225
LOC114174116,116,186,182,171,207,188
LOC114194371,580,1111,999,907,929,1022
LOC114188440,0,0,0,0,0,0
LOC114184939,132,125,112,126,119,132
LOC114163197,3,19,4,3,13,31
LOC114188475,0,0,0,0,0,0
LOC114174858,62,77,70,90,55,90
LOC114165649,0,0,0,0,0,0
LOC114188545,0,0,0,0,0,0
LOC114188556,0,0,0,0,0,0
LOC114188566,0,0,0,0,0,0
LOC114181069,2,2,4,2,0,2
LOC114175745,4,13,2,0,10,0
LOC114188614,0,0,0,0,0,0
LOC114194789,0,0,0,0,0,0
LOC114163497,0,0,0,0,0,0
LOC114188655,0,0,0,0,0,0
LOC114188663,0,0,0,0,0,0
LOC114188674,0,0,0,0,0,0
LOC114188690,0,0,0,0,0,0
TRNAD-GUC_2,0,0,0,0,0,0
TRNAT-GGU,0,0,0,0,0,0
LOC114176298,1,0,0,1,0,0
TRNAG-GCC,0,0,0,0,0,0
LOC114180912,3,3,1,5,12,0
LOC114188698,3,4,1,3,1,4
LOC114185701,0,0,0,0,0,0
LOC114188703,1,3,2,0,2,1
LOC114188716,0,0,0,0,0,0
LOC114188724,0,0,0,0,0,0
LOC114188741,0,0,0,0,0,0
LOC114188746,0,0,0,0,0,0
LOC114188764,0,0,0,0,0,0
LOC114177619,0,0,0,0,0,0
LOC114188805,0,0,0,0,0,0
LOC114188815,0,0,0,0,0,0
LOC114188830,0,0,0,0,0,0
LOC114188847,0,0,0,0,0,0
LOC114188858,0,0,0,0,0,0
LOC114185362,108,120,101,191,128,193
LOC114188886,0,0,0,0,0,0
LOC114188893,0,0,0,0,0,0
LOC114163149,276,416,392,347,334,377
LOC114188903,0,0,0,0,0,0
LOC114179893,0,0,0,2,0,0
LOC114186008,82,97,88,101,82,81
LOC114194959,93,147,89,96,62,106
LOC114183995,856,1439,1562,1046,1216,1044
LOC114188931,0,0,0,0,0,0
LOC114178975,5,4,4,10,4,14
LOC114186686,84,128,122,145,199,218
LOC114164367,148,143,103,277,176,208
LOC114193076,570,778,544,746,621,764
LOC114194342,270,373,293,388,364,420
LOC114188951,0,0,0,0,0,0
LOC114196266,0,0,0,0,0,0
LOC114181391,354,631,696,534,790,696
LOC114181384,3,0,0,6,2,0
LOC114188974,0,0,0,0,0,0
LOC114188982,0,0,0,0,0,0
LOC114178913,34,99,74,99,113,119
LOC114176822,421,595,571,459,537,466
LOC114178611,12,4,12,42,107,56
LOC114181879,868,905,736,1301,1147,1291
LOC114184768,113,106,118,194,122,178
LOC114162387,6,22,16,32,27,30
TRNAH-GUG,0,0,0,0,0,0
LOC114185234,11,11,13,9,10,12
LOC114165575,0,0,0,0,0,0
TRNAH-GUG_1,0,0,0,0,0,0
LOC114189017,0,0,0,0,0,0
LOC114189027,0,0,0,0,0,0
LOC114177283,14,69,61,58,69,57
LOC114165567,0,0,0,0,0,0
LOC114176037,39,59,32,61,47,70
LOC114192750,183,153,147,213,193,210
LOC114164639,0,0,0,2,0,0
LOC114162716,274,362,265,419,390,408
LOC114162735,171,198,153,236,242,271
LOC114195100,1,2,2,4,0,0
LOC114181345,0,0,0,0,0,0
LOC114164319,257,416,343,376,266,449
LOC114176728,194,213,175,204,179,203
LOC114186384,1327,2025,1676,1636,1409,1398
LOC114163647,2,2,4,2,1,2
LOC114194808,4,4,0,26,53,25
LOC114194586,52,54,56,64,77,68
LOC114162887,0,0,0,0,0,0
LOC114186484,298,300,327,249,217,311
LOC114186468,52,55,35,93,57,61
LOC114180547,1223,1663,1448,1671,1692,1929
LOC114180541,497,210,307,220,255,255
LOC114176507,0,0,0,0,0,0
LOC114162593,0,0,0,2,0,0
LOC114174647,663,1048,897,1184,1253,1278
LOC114183977,0,0,0,0,0,0
LOC114173903,0,0,4,2,4,2
LOC114192996,159,244,169,271,272,270
LOC114180532,0,2,0,2,0,0
LOC114189098,0,0,0,0,0,0
LOC114189118,0,0,0,0,0,0
LOC114176376,950,2143,1188,1485,1079,1524
LOC114179356,25,17,20,31,16,32
LOC114169696,10,12,12,16,22,6
LOC114176405,477,749,648,675,575,671
LOC114191664,1095,1391,1407,1364,1430,1449
LOC114193275,194,251,225,234,185,194
LOC114180015,6,6,0,10,16,18
LOC114195666,0,0,0,0,0,0
LOC114178635,34,34,41,48,121,88
LOC114178644,282,427,349,392,373,387
TRNAL-AAG,0,0,0,0,0,0
LOC114189148,0,0,0,0,0,0
LOC114174496,61,81,64,93,68,98
LOC114163945,22,27,41,26,22,18
LOC114173042,11,6,2,10,6,14
LOC114189166,0,0,0,0,0,0
LOC114183814,294,364,275,344,336,439
LOC114164590,0,0,0,0,0,0
TRNAS-UGA,0,0,0,0,0,0
LOC114189194,0,0,0,0,0,0
TRNAS-UGA_1,0,0,0,0,0,0
LOC114182536,117,228,466,130,161,207
LOC114189203,0,0,0,0,0,0
LOC114189213,0,0,0,0,0,0
LOC114189221,10,6,2,1,4,2
LOC114189229,3,5,2,3,5,3
LOC114182556,2,2,0,0,0,2
LOC114182545,149,148,227,126,127,118
LOC114182528,10,22,34,24,43,13
LOC114173826,0,0,0,0,0,0
LOC114178169,397,742,868,570,633,614
LOC114189252,0,0,0,0,0,0
LOC114194359,57,55,58,96,66,55
LOC114163125,33,38,29,31,24,41
LOC114175192,205,292,303,271,259,299
LOC114164206,215,238,204,274,248,225
LOC114174028,11,14,14,10,40,18
LOC114196181,149,166,128,196,181,207
LOC114189284,64,75,78,34,43,56
LOC114189301,0,0,0,0,0,0
LOC114189332,0,0,0,0,0,0
LOC114174038,914,567,531,779,568,851
LOC114177812,142,238,194,219,267,263
LOC114164167,4777,6420,4854,4553,4257,4135
LOC114175365,205,220,170,242,161,210
LOC114173851,0,0,0,0,0,0
LOC114191990,558,570,587,395,382,453
LOC114163130,255,231,172,353,187,250
LOC114163873,476,699,508,531,492,543
LOC114189438,0,0,0,0,0,0
LOC114175354,70,60,54,86,64,80
LOC114185205,1007,923,588,1232,933,1158
LOC114189482,0,0,0,0,0,0
LOC114189488,0,0,0,0,0,0
LOC114189455,222,228,225,277,279,302
LOC114173521,8,8,14,2,4,6
LOC114175083,34,47,32,210,260,150
LOC114174079,0,0,0,0,0,0
LOC114192028,444,697,633,619,556,696
LOC114195583,0,0,0,2,5,0
LOC114189498,0,0,0,0,0,0
LOC114174231,335,318,207,446,373,439
LOC114191571,2,2,0,2,4,0
LOC114191580,225,221,157,281,212,246
LOC114163881,0,0,0,0,0,0
LOC114165441,0,0,0,0,0,0
LOC114165538,0,0,0,0,0,0
LOC114181671,0,0,0,0,0,0
LOC114175509,61,65,63,73,74,83
LOC114165488,6,7,6,8,10,0
LOC114184861,543,455,569,449,420,489
LOC114175471,13,27,25,20,38,30
LOC114180271,0,0,0,0,0,0
LOC114165445,0,0,0,0,0,0
LOC114165541,0,0,0,0,0,0
LOC114165495,2,4,2,9,3,1
LOC114194240,4075,936,2635,981,1574,1076
LOC114178462,92,164,134,109,94,101
LOC114182857,0,0,0,0,0,0
LOC114183439,275,281,150,349,253,385
LOC114176261,436,478,389,483,406,533
LOC114189519,0,0,0,0,0,0
LOC114175879,8,8,4,8,4,10
LOC114189530,0,0,0,0,0,0
LOC114189540,0,0,0,0,0,0
LOC114165614,0,0,0,0,0,0
LOC114162532,160,278,183,282,290,340
LOC114174519,74,73,95,84,85,115
LOC114163501,8,14,9,20,14,16
LOC114181561,0,4,0,4,2,0
LOC114189561,0,0,0,0,0,0
LOC114179185,3,0,0,0,0,0
LOC114175388,22,43,8,54,36,48
LOC114164597,717,1007,1068,1284,1281,1412
LOC114189569,0,0,0,0,0,0
LOC114165501,0,0,0,0,0,0
LOC114165457,2,2,4,2,2,8
LOC114180428,0,0,0,0,0,0
LOC114180789,42,43,28,71,83,121
LOC114189588,0,0,0,0,0,0
LOC114189596,0,0,0,0,0,0
LOC114189605,0,0,0,0,0,0
LOC114180867,6,10,0,10,2,4
LOC114179464,2763,2180,1843,2441,1935,2515
LOC114173916,24,28,11,29,28,40
LOC114163697,0,0,0,0,0,0
LOC114165262,0,0,0,0,0,0
LOC114189636,0,0,0,0,0,0
LOC114163616,0,0,0,0,0,0
LOC114165294,0,0,0,0,0,0
LOC114189644,0,0,0,0,0,0
LOC114189651,0,0,0,0,0,0
LOC114163503,0,0,0,0,0,0
LOC114175900,0,2,0,0,0,2
LOC114176831,50,48,68,59,59,63
LOC114165334,21,13,6,11,7,9
LOC114194655,760,932,698,969,945,936
LOC114186072,1651,1594,1227,2311,1993,2370
LOC114174699,21,30,10,27,18,27
LOC114170434,0,0,0,0,2,0
LOC114179272,103,146,180,162,176,164
LOC114181920,4,2,3,14,6,8
LOC114184971,319,413,290,524,480,557
LOC114192475,0,0,0,0,0,0
LOC114189685,0,0,0,0,0,0
LOC114185859,28,25,29,24,24,23
LOC114185850,187,312,314,185,149,217
LOC114188723,29,69,45,75,60,90
LOC114173802,46,33,30,28,121,42
LOC114162308,521,652,592,893,978,648
LOC114165506,0,0,0,1,0,0
TRNAR-ACG,0,0,0,0,0,0
TRNAR-ACG_1,0,0,0,0,0,0
LOC114176904,34742,48877,43235,23907,29201,26395
LOC114194680,233,272,163,462,254,370
LOC114181096,454,466,346,680,425,578
LOC114195651,620,826,626,693,723,872
LOC114165459,0,0,0,0,0,0
LOC114165463,0,0,0,0,0,0
LOC114189712,0,0,0,0,0,0
LOC114173498,253,310,265,333,299,362
TRNAE-UUC,0,0,0,0,0,0
LOC114179487,0,0,0,0,0,0
LOC114194249,212,281,173,335,260,277
LOC114193765,142,145,150,189,198,159
LOC114189720,0,0,0,0,0,0
LOC114195949,144,139,122,168,134,171
LOC114189736,0,0,0,0,0,0
LOC114189743,0,0,2,2,9,6
TRNAK-UUU,0,0,0,0,0,0
TRNAK-UUU_1,0,0,0,0,0,0
LOC114165468,12,32,42,12,34,22
LOC114185653,483,669,590,744,752,759
LOC114162158,0,0,0,0,0,4
LOC114194308,128,205,167,156,154,153
LOC114194723,95,108,387,37,60,121
LOC114185201,487,652,391,627,539,645
LOC114193824,138,201,102,247,192,242
LOC114189753,0,0,0,0,0,0
LOC114175200,44,32,40,84,43,52
LOC114183280,57,39,40,308,287,100
LOC114187259,38,83,10,693,564,79
LOC114194170,264,467,432,460,577,547
LOC114189760,27,12,12,47,48,53
LOC114195250,83,84,72,80,100,102
LOC114179596,21,16,6,39,34,32
LOC114175185,344,586,613,690,606,729
LOC114176599,40,52,35,52,36,49
LOC114195203,0,0,0,0,0,0
LOC114189792,0,0,0,0,0,0
LOC114184915,422,451,419,419,419,463
LOC114163842,420,690,309,717,586,695
LOC114174559,320,367,312,372,354,361
LOC114189806,0,0,0,0,0,0
LOC114173558,124,86,64,169,113,137
LOC114177213,138,164,96,212,151,165
LOC114164044,0,0,0,0,0,0
LOC114164038,0,0,0,0,0,0
LOC114178469,10,7,8,15,12,17
LOC114178559,26,16,4,12,15,10
LOC114189825,0,0,0,0,0,0
LOC114175863,20,18,16,40,39,56
LOC114177905,0,2,0,4,0,0
LOC114164661,43,31,49,33,57,34
LOC114189838,0,0,0,0,0,0
LOC114189845,0,0,0,0,0,0
LOC114189856,0,0,0,0,0,0
LOC114162988,6663,8506,6913,8744,9784,9011
LOC114175419,117,191,98,271,265,251
LOC114189899,0,0,0,0,0,0
LOC114189909,0,0,0,0,0,0
LOC114178142,260,404,215,471,399,415
LOC114184273,1206,1366,1222,1337,1491,1493
LOC114180628,0,2,4,8,0,2
LOC114191709,416,513,575,410,534,588
LOC114185182,429,394,329,389,321,421
LOC114180524,14,11,5,16,6,21
LOC114180759,0,0,0,0,0,0
LOC114165596,0,0,0,0,0,0
LOC114181075,0,0,0,0,0,0
LOC114189955,0,0,0,0,0,0
LOC114189966,0,0,0,0,0,0
LOC114189975,0,0,0,0,0,0
LOC114189986,0,0,0,0,0,0
LOC114181491,0,0,2,0,0,0
LOC114196026,322,432,397,337,373,478
LOC114173452,0,0,0,0,0,0
LOC114192059,601,505,399,508,532,774
LOC114173451,206,238,192,540,497,549
LOC114190012,0,0,0,0,0,0
LOC114173337,26,48,26,54,34,52
LOC114190025,0,0,0,0,0,0
LOC114164688,2,0,0,2,0,0
LOC114190034,1,0,0,0,0,0
LOC114190042,0,0,0,0,0,1
LOC114194335,848,1120,1155,920,651,838
LOC114180031,0,0,0,0,0,0
LOC114194575,188,270,183,375,284,312
LOC114162896,0,0,0,0,0,0
LOC114194056,30,44,58,68,45,102
LOC114184092,1527,1589,1104,1482,1141,1438
LOC114184152,251,288,224,193,175,228
LOC114190051,4,1,0,1,4,1
LOC114184547,818,935,761,972,749,737
LOC114184425,164,221,151,305,321,306
LOC114193681,98,106,87,133,154,178
LOC114175964,44,36,36,99,100,109
LOC114192804,463,744,503,619,520,536
LOC114181982,10,0,4,0,10,2
LOC114192565,128,188,147,160,182,194
LOC114174525,72,90,60,154,105,100
LOC114180781,1405,2354,2045,2388,2653,2288
LOC114186869,462,486,477,487,540,632
LOC114182515,1233,1476,998,1814,1391,1810
LOC114177174,144,197,146,205,225,200
LOC114163263,0,0,0,0,0,0
LOC114184478,416,528,555,643,722,721
LOC114188177,14,26,32,36,35,40
LOC114178653,0,0,0,0,0,0
LOC114190098,0,0,0,0,0,0
LOC114195478,5,15,23,13,10,22
LOC114195465,124,198,132,172,116,135
TRNAV-UAC,0,0,0,0,0,0
LOC114184370,129,109,147,178,190,204
LOC114177881,40,54,70,65,44,52
LOC114168486,1010,1556,1138,1236,1180,1398
LOC114194904,1167,1202,1155,1343,1196,1552
LOC114190118,0,0,0,0,0,0
LOC114177315,402,809,535,628,1088,1189
LOC114187020,1,0,0,5,2,1
LOC114162265,798,1227,1226,746,628,737
LOC114178566,66,78,132,32,68,72
LOC114190127,0,0,0,0,0,0
LOC114181014,5076,6642,5024,5066,6187,6140
LOC114181024,0,0,0,2,0,2
LOC114180696,687,659,488,937,666,851
LOC114177803,42,32,28,62,26,66
LOC114186759,106,59,26,379,158,238
LOC114190590,591,875,487,706,530,444
LOC114190130,0,0,0,0,0,0
LOC114176021,0,0,0,0,2,0
LOC114163969,49,14,32,58,61,94
LOC114195897,70,96,72,185,234,184
LOC114190140,0,0,0,0,0,0
LOC114193650,28,42,40,59,55,52
LOC114192014,0,0,0,0,0,0
LOC114178376,60,70,110,121,109,82
LOC114173810,6,0,8,6,7,11
LOC114164891,375,442,313,568,397,488
LOC114164718,301,395,490,442,685,559
LOC114180691,12,12,6,8,10,14
LOC114175277,4,2,2,0,10,2
LOC114164927,0,0,0,0,0,1
LOC114190172,0,0,0,0,0,0
LOC114190181,0,0,0,0,0,0
LOC114163143,140,180,120,159,151,192
LOC114179267,1563,1917,1150,4489,3667,4297
LOC114173867,23,18,16,32,12,24
LOC114163546,10092,22026,16836,22656,20143,18109
LOC114176699,18,4,10,13,19,10
LOC114193019,375,444,327,392,409,428
LOC114184609,116,123,120,254,168,282
LOC114192607,309,400,341,415,359,386
LOC114180606,8,0,2,12,14,10
LOC114175952,44,12,6,18,31,20
LOC114194713,176,218,159,195,215,241
LOC114191585,547,773,511,1068,828,1190
LOC114190198,0,1,3,1,0,1
LOC114188452,38,95,75,72,64,83
LOC114190209,0,0,0,0,0,0
LOC114194619,1207,1868,1020,1672,1807,1903
LOC114162821,119,151,99,194,156,182
LOC114192327,80,83,36,136,118,161
LOC114165184,0,0,0,0,0,0
LOC114190217,0,0,0,0,0,0
LOC114190228,0,0,0,0,0,0
LOC114163368,0,0,0,0,2,0
LOC114183789,853,908,808,704,747,838
LOC114163219,0,0,0,0,0,0
LOC114165451,0,0,0,0,0,0
LOC114165523,0,0,0,0,0,0
LOC114194037,39,60,30,86,80,73
LOC114186452,212,288,237,242,277,311
LOC114177605,8,14,4,16,17,12
LOC114165350,610,843,753,817,765,1010
LOC114186672,702,754,517,853,781,959
LOC114163282,12,20,24,20,12,26
LOC114178145,133,106,62,355,207,266
LOC114185496,113,95,77,118,108,208
LOC114190257,0,0,0,0,0,0
LOC114176159,86,186,158,182,199,177
LOC114177590,40,26,18,44,49,46
LOC114173539,81,136,68,147,126,110
LOC114164679,0,0,0,0,0,0
LOC114194456,266,217,204,312,203,248
LOC114194935,8,10,8,10,10,14
LOC114194441,46,93,107,42,58,62
LOC114195150,0,0,0,2,5,0
LOC114192723,44,135,117,151,110,146
LOC114192739,0,0,0,0,0,0
LOC114176739,0,0,0,0,0,0
LOC114162874,0,0,0,0,0,0
LOC114174977,2,0,0,8,4,4
LOC114193549,108,105,184,70,111,115
LOC114191500,259,243,194,218,177,225
LOC114192762,398,518,348,716,483,596
LOC114173514,0,0,0,0,0,0
LOC114177709,86,116,142,95,88,121
LOC114194647,273,397,397,451,592,517
TRNAV-AAC,0,0,0,0,0,0
LOC114178278,109,216,208,203,183,187
LOC114190280,93,193,106,241,232,266
LOC114178539,641,644,681,589,624,711
LOC114173405,77,126,102,121,97,125
LOC114175129,44,44,69,130,97,96
LOC114175123,166,214,251,287,453,347
LOC114175136,76,100,77,93,109,139
LOC114192952,1093,1503,1249,1434,1438,1687
LOC114179074,556,778,577,1134,848,1306
LOC114162699,482,563,558,487,422,485
LOC114194297,69,156,78,209,147,181
LOC114173584,0,0,0,0,0,0
LOC114178392,0,0,0,0,0,0
LOC114190312,0,0,0,0,0,0
LOC114178619,136,94,82,205,229,182
LOC114176446,566,507,527,692,838,808
LOC114177846,0,0,0,0,0,0
LOC114176140,12,0,10,6,10,12
LOC114190337,0,0,0,0,0,0
LOC114189547,1411,1741,1562,1246,1094,1385
LOC114180169,637,636,476,758,665,776
LOC114190371,0,0,0,0,0,0
LOC114190379,0,0,0,0,0,0
LOC114176543,140,145,105,194,137,158
LOC114194920,299,309,241,390,320,408
LOC114164359,0,2,0,0,0,0
LOC114165589,0,0,0,0,0,0
LOC114181949,310,338,291,389,372,444
LOC114183705,208,296,263,373,355,399
LOC114183730,11,26,36,56,65,33
LOC114183714,147,175,148,205,195,181
LOC114190400,0,0,0,0,0,0
LOC114183735,485,997,1129,999,1165,1038
LOC114190408,0,0,0,0,0,0
LOC114190415,0,0,0,0,0,0
LOC114178427,98,96,72,165,119,121
TRNAS-GCU_1,0,0,0,0,0,0
LOC114176425,6,4,5,13,73,27
LOC114178172,102,143,90,123,168,139
LOC114185350,1370,1964,1708,1622,2123,1937
LOC114195979,227,407,243,445,298,364
LOC114193672,105,159,179,232,152,170
LOC114194561,681,767,677,1177,1061,1208
LOC114190432,0,0,0,0,0,0
LOC114176113,318,484,485,360,353,345
LOC114190439,53,27,28,89,59,52
LOC114179957,222,505,380,473,409,409
LOC114191213,6,16,7,7,17,11
LOC114173895,0,0,0,0,0,0
LOC114168410,203,210,207,188,173,187
LOC114173988,370,581,531,744,854,508
LOC114173996,8,10,12,10,24,10
LOC114163573,0,0,0,0,0,0
LOC114182574,340,423,342,527,423,527
LOC114184748,211,178,96,237,162,239
LOC114190447,28,52,35,46,73,52
LOC114186203,1465,1619,1729,1046,1541,1386
LOC114190462,0,0,0,0,0,0
LOC114187996,13,2,2,29,92,54
LOC114195067,2,2,3,2,6,6
LOC114195046,93,119,99,113,95,110
LOC114195060,1423,2451,2080,2728,3355,2933
LOC114190470,0,0,0,0,0,0
LOC114194999,290,231,203,329,231,276
LOC114195053,181,255,237,236,268,249
LOC114195031,37,31,25,34,37,45
LOC114173230,78,108,102,114,139,156
LOC114177372,390,735,697,796,788,871
LOC114162586,247,207,251,681,416,678
LOC114163688,645,1375,1432,1370,1845,1610
LOC114190480,0,0,0,0,0,0
LOC114183051,142,295,328,374,452,433
LOC114183042,973,859,583,1176,1018,1219
LOC114187175,97,104,73,210,113,170
LOC114183001,1845,2503,1593,2700,2118,2441
LOC114186363,4,0,0,12,4,0
LOC114186352,121,165,122,190,182,197
LOC114162672,0,0,0,0,2,0
LOC114181976,310,414,359,362,497,395
LOC114162446,304,317,463,232,226,210
LOC114164028,316,339,337,467,304,403
LOC114195610,210,315,238,336,360,361
LOC114195627,0,0,0,0,0,0
LOC114194415,125,206,212,375,388,290
LOC114190486,3,2,0,4,6,6
LOC114178862,408,534,443,717,644,716
LOC114195209,369,476,387,676,538,812
LOC114179782,0,0,0,0,0,0
LOC114185619,4699,5334,4900,3576,4024,4354
LOC114192576,217,160,118,262,210,223
LOC114187092,96,112,76,187,131,177
LOC114175691,6,0,0,18,22,6
LOC114181180,0,2,0,0,0,0
LOC114192585,120,136,177,287,378,410
LOC114165631,0,0,0,0,0,0
LOC114192356,186,163,158,290,230,265
LOC114181284,0,0,0,0,2,0
LOC114163410,100,221,126,270,200,138
LOC114173691,73,38,45,4,54,17
LOC114162904,159,154,162,154,152,150
LOC114185241,308,310,464,507,420,534
LOC114185257,2,0,0,0,4,0
LOC114185264,249,534,450,450,490,492
LOC114191544,145,148,129,159,120,155
LOC114164391,0,0,0,0,10,0
LOC114174445,21,16,16,15,33,24
LOC114164432,64,71,82,95,118,105
LOC114183168,578,580,511,693,550,565
LOC114164152,171,196,143,302,238,277
LOC114184890,54,77,50,62,61,61
LOC114195486,288,406,387,404,340,484
LOC114184130,116,89,107,149,130,126
LOC114165017,0,0,0,0,4,0
LOC114177736,0,0,0,0,0,0
LOC114190503,0,0,0,0,0,0
LOC114179820,0,0,0,0,0,0
LOC114163653,0,0,0,0,0,0
LOC114185813,84,85,57,153,120,124
LOC114177352,49,42,46,62,60,66
LOC114195196,545,783,458,971,852,941
LOC114165290,84,96,81,150,150,87
LOC114180918,915,1043,970,1310,1115,1168
LOC114181407,144,351,344,404,397,391
LOC114190520,0,0,0,0,0,0
LOC114195429,2,5,0,10,12,10
LOC114181880,0,0,0,2,2,0
LOC114186821,5473,6372,4624,6023,5890,7033
TRNAT-AGU,0,0,0,0,0,0
TRNAT-AGU_1,0,0,0,0,0,0
LOC114181313,37,20,21,26,26,32
LOC114194787,373,465,431,323,419,423
LOC114191752,423,709,630,570,684,764
LOC114173456,222,292,314,255,309,217
LOC114175872,150,361,263,837,694,446
LOC114165301,0,0,0,0,0,0
LOC114190525,0,0,0,0,0,0
LOC114177079,52,125,106,150,119,89
LOC114177274,79,86,67,78,117,76
LOC114176595,9,39,22,75,42,47
LOC114182339,410,613,569,467,492,534
LOC114182329,210,322,250,318,356,383
LOC114178548,123,133,147,119,95,159
LOC114191375,182,242,187,226,212,264
LOC114175208,161,215,162,237,370,314
LOC114165214,165,209,221,232,163,185
LOC114178830,51,69,76,173,255,160
LOC114164838,546,801,768,784,713,783
LOC114174893,38,29,48,50,47,40
LOC114178106,14,0,0,0,3,0
LOC114178787,2,2,0,0,0,2
LOC114178180,775,1337,919,1275,1065,1368
LOC114183429,454,514,359,274,260,260
LOC114177366,616,645,535,409,407,505
LOC114192617,931,1417,1502,1182,1675,1709
LOC114193903,12,4,2,2,2,0
LOC114190674,2,0,0,0,0,0
LOC114190759,2,0,2,6,4,2
LOC114178624,4,0,2,20,139,18
LOC114186525,100,104,93,111,111,137
LOC114178202,563,575,658,844,721,734
LOC114178196,214,285,235,296,263,331
LOC114179539,16,29,18,18,26,8
LOC114184872,239,184,109,299,219,246
TRNAN-GUU_1,0,0,0,0,0,0
LOC114195265,113,89,56,213,138,175
LOC114192831,80,92,76,94,108,109
LOC114162640,30,43,39,88,55,41
LOC114181143,125,103,471,77,266,231
LOC114181944,2,2,2,2,0,4
LOC114178181,0,0,0,0,0,0
LOC114173390,170,239,146,248,204,255
LOC114175786,484,813,763,668,764,863
LOC114195390,11,14,15,22,10,22
LOC114195398,217,353,221,370,244,311
LOC114183653,265,233,211,417,264,428
LOC114190541,0,0,0,0,0,0
LOC114163478,0,0,0,0,2,2
LOC114189016,558,481,331,723,505,682
LOC114178031,37,53,24,100,96,104
LOC114173899,20,32,34,20,23,24
LOC114183410,0,0,0,2,0,0
LOC114177561,21,38,26,110,121,42
LOC114165583,0,0,0,0,0,0
LOC114193497,165,170,168,201,192,222
LOC114190547,0,0,0,0,0,0
LOC114190555,0,0,0,0,0,0
LOC114179347,18,4,5,7,8,12
TRNAE-UUC_1,0,0,0,0,0,0
LOC114180787,0,0,0,0,0,0
LOC114173005,1399,1513,1277,1730,1552,1756
LOC114177752,78,127,97,103,115,111
LOC114181013,121,134,124,138,131,158
LOC114162516,90,84,73,83,102,192
LOC114176803,37,63,38,48,60,67
LOC114173817,142,203,175,226,210,208
LOC114162360,18,14,16,21,26,28
LOC114176286,0,8,4,8,10,16
LOC114171362,65,91,81,119,105,110
LOC114181415,5,2,6,0,2,6
LOC114181030,242,182,399,302,291,414
LOC114179872,322,353,367,622,703,760
LOC114179885,2,0,0,2,0,4
LOC114173795,0,0,4,2,6,6
LOC114184876,921,845,547,984,675,1130
LOC114185997,100,86,95,116,83,91
LOC114195963,155,235,190,244,223,272
LOC114173553,25,16,18,45,47,36
LOC114184899,180,227,228,406,454,338
LOC114196061,168,103,96,160,103,136
LOC114193048,184,185,188,193,178,196
LOC114162354,87,137,90,155,140,166
LOC114173568,96,159,68,301,244,146
LOC114178347,42,60,60,52,56,67
LOC114178356,40,37,38,61,41,39
LOC114178363,67,72,74,61,81,109
LOC114182505,215,200,178,234,234,262
LOC114178837,6,14,0,9,12,5
LOC114164003,101,131,103,181,125,152
LOC114179662,1080,1161,907,1093,1036,1264
LOC114193542,70,65,75,106,65,118
LOC114190605,16,19,20,10,20,18
LOC114191745,30,26,16,18,63,30
LOC114176631,301,481,668,505,650,560
LOC114177223,30,28,33,18,30,58
LOC114195279,0,2,0,3,2,8
LOC114162407,0,0,0,0,2,2
LOC114181713,0,0,0,0,0,0
LOC114162572,2438,2968,1829,3580,1841,2959
LOC114183452,474,562,553,851,675,782
LOC114163679,177,223,179,435,220,326
LOC114193657,212,283,219,712,461,561
LOC114192125,152,129,99,149,112,166
LOC114193892,229,273,212,335,205,310
LOC114168235,0,0,0,0,2,0
LOC114162423,179,231,222,216,235,259
LOC114162416,221,305,293,240,232,230
LOC114186510,747,794,611,877,834,835
LOC114169071,0,0,0,0,0,0
LOC114179629,0,0,0,16,13,2
LOC114163012,82,77,56,93,118,107
LOC114171114,92,70,48,54,53,92
LOC114191336,299,359,357,475,424,426
LOC114194380,9,10,41,16,41,12
LOC114194802,14,8,4,47,70,12
LOC114196240,0,0,0,0,0,0
LOC114175637,0,0,0,0,0,0
LOC114185627,118,131,134,321,243,277
LOC114193953,183,210,182,252,147,190
LOC114193994,2,6,9,9,13,11
LOC114193961,54,84,60,101,64,105
LOC114193990,54,48,57,40,51,46
LOC114168708,482,646,507,718,624,677
LOC114177952,25,30,53,23,42,50
LOC114176370,12,8,4,56,48,16
LOC114162971,205,296,158,325,225,250
LOC114194151,8,0,2,7,11,2
