,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,logP
LOC114170733,570.5967034,-1.181961722,0.27957384,-4.22772646,2.36E-05,0.000715971,4.626969255
LOC114192535,59.43931742,1.560419264,0.369308911,4.225241304,2.39E-05,0.000721814,4.622175094
LOC114187882,35.20998561,-2.911414212,0.689147445,-4.22466082,2.39E-05,0.000722626,4.621055641
LOC114186560,26.33091274,2.710327534,0.641642414,4.224046717,2.40E-05,0.000723549,4.619871507
LOC114179773,121.4928003,1.891526888,0.448545567,4.217022809,2.48E-05,0.000743661,4.606338921
LOC114187612,128.6399413,-1.570765992,0.372783034,-4.213619855,2.51E-05,0.000753423,4.599790008
LOC114188818,153.1594826,1.424049547,0.338108695,4.211809895,2.53E-05,0.000758394,4.596308737
LOC114181166,1190.003732,-1.080095996,0.256882298,-4.204633804,2.62E-05,0.000779495,4.58251967
LOC114187985,257.4235287,1.140457069,0.271278157,4.204013632,2.62E-05,0.000780517,4.581328997
LOC114172685,86.10632082,-1.461914515,0.34918773,-4.186614787,2.83E-05,0.000837326,4.547989923
LOC114173749,8.612887087,6.366566387,1.520863636,4.186152024,2.84E-05,0.000837326,4.547104911
LOC114168709,438.2544675,-1.136856877,0.271606881,-4.185670388,2.84E-05,0.000837915,4.546183898
LOC114178611,36.06485688,2.495906268,0.597059906,4.180328039,2.91E-05,0.000853013,4.535974402
LOC114177664,94.82776215,-1.369524049,0.328165731,-4.173269534,3.00E-05,0.000873734,4.522503425
LOC114190284,54.78536457,1.703338712,0.408930998,4.16534506,3.11E-05,0.000900289,4.507404424
LOC114164655,15.71877376,3.647152165,0.875999403,4.163418553,3.14E-05,0.00090598,4.503737669
LOC114166435,7.426375423,6.153953944,1.478517669,4.162245791,3.15E-05,0.000909383,4.501506285
LOC114166941,68.52910471,1.514519306,0.364762853,4.152065633,3.29E-05,0.000948177,4.482160755
LOC114173387,18.50360718,3.517591128,0.847467007,4.150711587,3.31E-05,0.000952032,4.47959088
LOC114170381,12.86393532,5.033223501,1.212707681,4.150401273,3.32E-05,0.000952032,4.479002034
LOC114187394,27.45657807,3.214675206,0.775221067,4.14678515,3.37E-05,0.000962317,4.472143107
LOC114193972,55.34390768,1.639598169,0.395617065,4.144407094,3.41E-05,0.000971025,4.467635458
LOC114186267,2018.70023,1.280533699,0.309180685,4.141700183,3.45E-05,0.000979874,4.462507316
LOC114176912,30.72695512,2.470484219,0.5968338,4.139316875,3.48E-05,0.000987411,4.457994745
LOC114178713,252.0862184,4.491414,1.085481239,4.137716837,3.51E-05,0.000991184,4.454966544
LOC114179939,111.1091274,1.175298734,0.284149411,4.136199795,3.53E-05,0.000995488,4.452096402
LOC114166318,8.63585218,6.373848474,1.541463685,4.13493262,3.55E-05,0.000999642,4.449699725
LOC114189737,35.46060044,2.617497106,0.633593758,4.131191431,3.61E-05,0.001013943,4.442627697
LOC114187117,32.55909768,2.114587208,0.511969344,4.130300442,3.62E-05,0.001014559,4.440944302
LOC114180870,372.9440231,1.244159479,0.301548786,4.125897817,3.69E-05,0.001028577,4.432631018
LOC114176189,316.5371474,1.107380195,0.268622895,4.122434142,3.75E-05,0.001038276,4.426096365
LOC114178560,152.4817283,1.215367008,0.29483444,4.122201624,3.75E-05,0.001038276,4.425657868
LOC114190899,13.84418239,5.13543767,1.245713361,4.122487428,3.75E-05,0.001038276,4.426196857
LOC114175908,247.3789735,-1.177852593,0.286057244,-4.117541564,3.83E-05,0.001056678,4.41687439
LOC114185724,51.08679706,2.12259037,0.516880219,4.106542078,4.02E-05,0.001102406,4.396177827
LOC114190477,26.29961426,2.280626496,0.555466091,4.105788874,4.03E-05,0.001104547,4.394762439
LOC114193590,18.74312222,3.461585318,0.843251056,4.10504712,4.04E-05,0.00110664,4.393368799
LOC114181162,10.73633508,6.685076134,1.629499273,4.102533978,4.09E-05,0.001117263,4.388648688
LOC114191684,57.0596874,1.767727628,0.431142414,4.100101435,4.13E-05,0.00112759,4.384082452
LOC114176041,31.51243156,2.067647319,0.504850522,4.095563397,4.21E-05,0.001146898,4.375570457
LOC114176106,77.94465876,1.604731121,0.391976283,4.093949534,4.24E-05,0.001151899,4.372545394
LOC114169296,56.98503482,1.735315378,0.424451416,4.088372221,4.34E-05,0.001175338,4.362099465
LOC114185757,95.57307966,1.479340446,0.362090301,4.085556674,4.40E-05,0.001188138,4.356831034
LOC114185622,43.0641386,1.805736113,0.442069213,4.084736194,4.41E-05,0.001190797,4.355296377
LOC114181354,35.21849223,2.9203259,0.715164778,4.083430825,4.44E-05,0.001195958,4.352855341
LOC114186604,207.1646657,-1.354196341,0.331665725,-4.08301563,4.45E-05,0.001196548,4.352079076
LOC114185522,152.8068425,1.528731664,0.374738836,4.079458858,4.51E-05,0.001213432,4.345432118
LOC114184319,20.48672558,4.197322331,1.029398552,4.077451169,4.55E-05,0.001222375,4.341682431
LOC114183012,63.11357577,1.328722648,0.326183511,4.073543275,4.63E-05,0.001241476,4.334388591
LOC114177120,242.3421594,1.478432069,0.364589404,4.055060445,5.01E-05,0.001338671,4.299977324
LOC114185564,22.04445942,3.754824418,0.926224042,4.053905155,5.04E-05,0.001343578,4.297831111
LOC114173418,1925.377273,-1.165834715,0.287764716,-4.051346989,5.09E-05,0.001352914,4.293080707
LOC114190876,245.2599366,5.456401563,1.346897395,4.051089253,5.10E-05,0.001352914,4.292602254
LOC114194808,16.97098548,3.376139274,0.833481511,4.050646873,5.11E-05,0.001353748,4.291781094
LOC114186981,55.06519337,-1.4073397,0.34790447,-4.045190047,5.23E-05,0.001376901,4.281658648
LOC114182753,103.5157535,1.384701291,0.3427694,4.039745933,5.35E-05,0.001403923,4.27157208
LOC114177453,42.34113992,-2.53520534,0.628047146,-4.036648131,5.42E-05,0.001419003,4.265838115
LOC114176568,281.3701501,3.293857658,0.816518644,4.034026268,5.48E-05,0.001431338,4.260988213
LOC114193015,156.9872815,1.403682911,0.34860457,4.026576327,5.66E-05,0.001469672,4.247222905
LOC114166431,85.38301441,2.315022677,0.575692349,4.021284425,5.79E-05,0.001499733,4.237458986
LOC114188144,40.73156336,1.724605314,0.429701435,4.013496756,5.98E-05,0.001544338,4.223111303
LOC114187931,326.3651653,1.352441443,0.33700684,4.013097909,5.99E-05,0.001545033,4.222377159
LOC114171153,170.3367656,1.008209892,0.251439034,4.009758846,6.08E-05,0.001565105,4.216233651
LOC114186549,82.86708641,1.527251514,0.381231384,4.006101218,6.17E-05,0.001585602,4.209509316
LOC114181355,115.9870599,1.081436126,0.270168657,4.002818599,6.26E-05,0.001603812,4.203479131
LOC114187972,180.6437902,1.119270445,0.279787765,4.000426697,6.32E-05,0.001618117,4.199088007
LOC114175025,173.1246508,3.42525538,0.856686406,3.998260455,6.38E-05,0.001628688,4.195113198
LOC114182714,10.28552813,5.633683331,1.409120575,3.998013676,6.39E-05,0.001628688,4.19466051
LOC114165629,19.30751894,4.010240448,1.002938784,3.998489752,6.37E-05,0.001628688,4.19553384
LOC114162622,6.603793671,5.986300869,1.497716028,3.996953198,6.42E-05,0.001633996,4.19271547
LOC114188191,270.5549881,1.130217749,0.282871272,3.995519726,6.46E-05,0.001641906,4.190087058
LOC114185554,102.4200854,1.179938931,0.295476427,3.993343712,6.51E-05,0.00165503,4.186098744
LOC114167315,58.42942624,1.356985997,0.33991667,3.9921137,6.55E-05,0.001661612,4.183845181
LOC114166910,136.986568,1.031238863,0.258373029,3.991279072,6.57E-05,0.001663414,4.182316375
LOC114183286,388.7936124,-1.097080266,0.275281377,-3.985305066,6.74E-05,0.001702028,4.171382086
LOC114164737,94.90040567,1.422603292,0.357086496,3.983917919,6.78E-05,0.00170751,4.16884529
LOC114179414,34.36031451,2.087768223,0.524256131,3.982343935,6.82E-05,0.001714709,4.165967771
LOC114187145,53.23253177,1.959488852,0.492120319,3.981727181,6.84E-05,0.001716957,4.164840517
LOC114187996,29.46597242,2.980752126,0.748658183,3.981459355,6.85E-05,0.001716957,4.164351055
LOC114192255,412.8213236,-1.062711737,0.267054109,-3.979387325,6.91E-05,0.001729905,4.160565344
LOC114174359,162.7459737,1.211285831,0.304539545,3.977433644,6.97E-05,0.001739987,4.15699749
LOC114194307,195.3957126,1.11108091,0.279847064,3.97031469,7.18E-05,0.001779986,4.144010071
LOC114194514,48.42128185,2.056733853,0.518840004,3.964100372,7.37E-05,0.001822646,4.132690161
LOC114166387,313.9437491,-1.022612178,0.25816026,-3.961152566,7.46E-05,0.00184092,4.127326069
LOC114187845,40.54734224,2.132438878,0.538963131,3.956557986,7.60E-05,0.00186781,4.118972527
LOC114166745,57.19189052,1.49978536,0.379057151,3.956620672,7.60E-05,0.00186781,4.11908644
LOC114176243,42.24922972,1.822275098,0.460829818,3.954334177,7.67E-05,0.001883043,4.114932491
LOC114173639,6.534876242,5.969424865,1.509853717,3.953644514,7.70E-05,0.001886257,4.113679982
LOC114181665,25.41296008,2.843561493,0.719800277,3.950486802,7.80E-05,0.001904589,4.107947722
LOC114176734,115.8769928,1.420040783,0.359913979,3.945500496,7.96E-05,0.001935986,4.098904375
LOC114179594,283.4687845,-1.115753901,0.282791726,-3.945496984,7.96E-05,0.001935986,4.098898009
LOC114192479,59.34432811,2.092879583,0.530342588,3.946278556,7.94E-05,0.001935986,4.100314815
LOC114162436,33.7742015,2.00041731,0.507018811,3.945449887,7.97E-05,0.001935986,4.098812641
LOC114164063,161.0244891,1.203810986,0.305215089,3.944139824,8.01E-05,0.001943204,4.096438396
LOC114166001,12.43532604,3.967112261,1.005860391,3.943998887,8.01E-05,0.001943204,4.096183017
LOC114169272,64.73120299,1.480754429,0.375774426,3.940540722,8.13E-05,0.001964564,4.089919349
LOC114186955,6.550749094,5.972647921,1.51741661,3.936063361,8.28E-05,0.001999237,4.081816991
LOC114176474,344.1968575,-1.098144521,0.279104679,-3.934525667,8.34E-05,0.002004718,4.079036247
LOC114179852,32.56304371,1.878074803,0.47736005,3.934294046,8.34E-05,0.002004718,4.078617473
LOC114162808,16.17727335,3.266469657,0.830691014,3.932231844,8.42E-05,0.002012374,4.074889951
LOC114187983,58.34104109,2.051086509,0.521640174,3.931994913,8.42E-05,0.002012374,4.074461799
LOC114193372,222.7354219,1.452068178,0.369258253,3.932391945,8.41E-05,0.002012374,4.075179278
LOC114166424,76.72634474,2.136166578,0.543639921,3.929377693,8.52E-05,0.002032068,4.069733847
LOC114196189,59.85268701,1.676375886,0.426903107,3.926829905,8.61E-05,0.002051353,4.065134041
LOC114195297,24.58374889,3.104607833,0.790907297,3.925375127,8.66E-05,0.002061429,4.062508772
LOC114195260,343.9026066,1.214036726,0.309314921,3.924921319,8.68E-05,0.002062347,4.061690016
LOC114167072,82.07971901,1.551589649,0.395485787,3.923250094,8.74E-05,0.00207259,4.058675543
LOC114185520,236.5639323,1.669251136,0.426491939,3.913910166,9.08E-05,0.002137403,4.041849906
LOC114179778,24.69915507,2.29987014,0.587836858,3.91242929,9.14E-05,0.002148127,4.039185457
LOC114181547,487.9548255,1.208417365,0.309181479,3.908440333,9.29E-05,0.002181434,4.032012886
LOC114185412,46.7301937,2.0992452,0.537527856,3.905370065,9.41E-05,0.002199388,4.026496693
LOC114166710,165.0442734,1.471541477,0.376775005,3.905623932,9.40E-05,0.002199388,4.026952655
LOC114193872,274.369528,1.054885612,0.270565596,3.898816508,9.67E-05,0.002251844,4.014735287
LOC114168841,23.18970163,2.356135066,0.604357105,3.898580902,9.68E-05,0.002251844,4.014312785
LOC114187337,88.75733015,-1.146895882,0.294244612,-3.897763414,9.71E-05,0.002256932,4.012846996
LOC114178830,123.9006964,1.233368447,0.316640298,3.895172072,9.81E-05,0.002273578,4.008202442
LOC114166748,8.788926967,-6.776129206,1.739744227,-3.894899664,9.82E-05,0.002273603,4.007714357
LOC114192665,48.63701334,1.795092305,0.461063487,3.893373379,9.89E-05,0.002282883,4.004980214
LOC114163739,63.71240595,-1.281452032,0.329529237,-3.888735473,0.000100768,0.002324364,3.996677904
LOC114187535,246.4612599,-1.14176027,0.293873296,-3.88521273,0.00010224,0.002350511,3.990377784
LOC114179179,41.18212388,1.775692073,0.457364296,3.882445766,0.000103411,0.002372184,3.985432904
LOC114184217,36.30440737,1.715123901,0.442364596,3.877172626,0.000105677,0.002415475,3.97601796
LOC114180283,9.280928099,5.489126458,1.415762096,3.877153142,0.000105686,0.002415475,3.975983195
LOC114182584,84.65979366,1.655769864,0.428405164,3.864962431,0.000111106,0.002512693,3.954261315
LOC114181144,44.92847106,1.986835025,0.5144464,3.862083642,0.000112424,0.002536979,3.949140734
LOC114187952,36.89737696,2.336225084,0.60516777,3.860458538,0.000113174,0.002551146,3.946251629
LOC114190544,18.40824487,2.59317115,0.671788765,3.860099017,0.000113341,0.002552137,3.945612621
LOC114186901,59.42468938,-1.297896819,0.336588639,-3.856032765,0.000115242,0.002592136,3.938389031
LOC114194283,141.4231532,1.07123884,0.27805917,3.852557146,0.000116891,0.002617898,3.932220096
LOC114166190,64.24068469,1.499082443,0.389188576,3.851815121,0.000117246,0.002623022,3.93090371
LOC114186210,111.2070511,1.390537221,0.361529704,3.846259946,0.000119935,0.002674553,3.921055793
LOC114193495,181.9917229,1.16183598,0.302096167,3.84591434,0.000120104,0.002675458,3.920443542
LOC114187587,86.96624261,-1.222308554,0.317992678,-3.843826097,0.000121131,0.002695453,3.916745209
LOC114194625,32.19954555,2.050786409,0.533695983,3.842611661,0.000121732,0.00270526,3.914595238
LOC114176086,115.25803,1.168066605,0.304297012,3.838574016,0.000123751,0.002739108,3.907451592
LOC114183061,16.47350418,2.92446434,0.761924216,3.838261442,0.000123909,0.002739682,3.906898847
LOC114173170,42.02660886,1.683788298,0.438888895,3.83647961,0.000124811,0.002747945,3.903748692
LOC114190906,35.02188345,2.389815458,0.62280249,3.837196376,0.000124447,0.002747945,3.905015726
LOC114191782,55.70545061,1.781608606,0.464712202,3.833789169,0.000126184,0.002769399,3.898994661
LOC114181600,31.49732772,-1.961801949,0.511852398,-3.832749357,0.000126719,0.002772362,3.897158105
LOC114169994,185.6256426,1.264910655,0.330025995,3.832760672,0.000126713,0.002772362,3.897178088
LOC114195439,49.04167907,1.709547381,0.446293265,3.830547116,0.000127859,0.002794356,3.893269896
LOC114162847,292.7335641,2.861817812,0.747168885,3.830215456,0.000128031,0.002795189,3.892684501
LOC114189560,33.64830169,1.991901195,0.520101179,3.829834031,0.00012823,0.002796591,3.892011324
LOC114181280,96.80269664,-1.616515221,0.42235277,-3.827405279,0.000129501,0.002821363,3.887726229
LOC114172467,60.40190052,1.451598871,0.379715819,3.822855929,0.000131915,0.002869134,3.879706271
LOC114181077,84.37151631,1.31941769,0.345148512,3.822753525,0.00013197,0.002869134,3.879525843
LOC114193349,141.6386948,1.082686544,0.283252816,3.822332855,0.000132195,0.002871034,3.878784701
LOC114193753,69.81328978,1.538829092,0.402760995,3.820700392,0.000133073,0.002881084,3.8759093
LOC114171158,54.15065901,1.672654146,0.43826031,3.816576834,0.000135316,0.002917496,3.868651007
LOC114185810,164.3200531,1.520949345,0.398489954,3.816782157,0.000135203,0.002917496,3.869012251
LOC114182143,1260.447878,2.942391554,0.7753533,3.794904279,0.0001477,0.003161579,3.830618243
LOC114188926,428.8882677,-1.011168509,0.266491762,-3.794370612,0.000148018,0.00316513,3.829684164
LOC114173407,23.25273285,2.35884406,0.622632288,3.788502628,0.000151558,0.00323749,3.819421164
LOC114184155,557.393258,1.020806454,0.269594531,3.78645089,0.000152814,0.003257637,3.815836059
LOC114196200,42.52458582,1.504478793,0.39766953,3.783238796,0.000154801,0.003293236,3.810226892
LOC114175177,830.06398,-1.100039218,0.290815473,-3.782602096,0.000155197,0.003298302,3.809115549
LOC114162862,47.04786652,2.586468839,0.683958505,3.781616603,0.000155813,0.00330801,3.807395729
LOC114181168,181.5255126,-1.045756426,0.276622886,-3.780440729,0.000156551,0.003320285,3.805344192
LOC114186061,61.04309558,-1.288851877,0.341498406,-3.774108036,0.000160581,0.003402293,3.794305395
LOC114169829,93.44596414,1.135221402,0.300836086,3.773554613,0.000160938,0.003406384,3.793341484
LOC114196034,203.9702369,1.022865035,0.271247435,3.77096666,0.000162616,0.00343256,3.788835657
LOC114185341,51.58903527,1.714029133,0.45579009,3.760566916,0.000169529,0.003548506,3.770756726
LOC114193360,37.60685041,1.821212453,0.484276318,3.760688649,0.000169446,0.003548506,3.770968089
LOC114166085,84.76163666,3.787569467,1.007276559,3.760208091,0.000169772,0.003550028,3.770133739
LOC114194009,14.54737065,4.145143475,1.103262377,3.757169248,0.000171846,0.003586192,3.764859875
LOC114164380,81.9392442,1.26776032,0.337773551,3.753284754,0.000174532,0.003631321,3.758123933
LOC114163194,271.2089679,1.066181162,0.284923141,3.74199568,0.000182565,0.003772352,3.7385833
LOC114176778,57.47852826,2.037722441,0.544727515,3.740810558,0.000183428,0.003782505,3.736534978
LOC114168418,20.0102161,2.473906944,0.661764004,3.738352234,0.00018523,0.003813111,3.732287943
LOC114163885,474.654788,1.277182334,0.341688369,3.737857217,0.000185595,0.003815707,3.731433047
LOC114169548,47.27239024,-1.576610902,0.422433617,-3.732209837,0.000189807,0.003890769,3.721687132
LOC114168675,68.72292626,1.160635582,0.311070551,3.731100796,0.000190645,0.003900254,3.719774758
LOC114194010,80.30402963,-1.239367957,0.332426243,-3.728249444,0.000192814,0.003933037,3.714860355
LOC114173246,27.87783229,2.478060016,0.666065711,3.720443756,0.000198873,0.004036831,3.701424109
LOC114173820,17.17432233,3.402105533,0.917225013,3.709128603,0.000207974,0.004213342,3.681991416
LOC114179386,110.2394611,1.178555721,0.318111326,3.704853062,0.000211513,0.004268425,3.6746623
LOC114176816,96.79819826,1.807447956,0.488057184,3.703352837,0.000212769,0.0042813,3.672092403
LOC114166354,77.56790214,1.778279759,0.480316272,3.702310049,0.000213645,0.004294787,3.670306645
LOC114184069,51.96065164,1.347130166,0.363914802,3.701773492,0.000214098,0.004296536,3.669387975
LOC114192797,33.46414847,2.178295967,0.588455549,3.701717098,0.000214145,0.004296536,3.669291427
LOC114168331,6.308348488,5.917756533,1.602462085,3.692915164,0.000221698,0.004439508,3.65423823
LOC114173845,25.84773776,1.976861838,0.535725391,3.690065606,0.000224196,0.004476609,3.649371704
LOC114166755,26.49438653,7.990867074,2.167480191,3.686708237,0.000227174,0.004527369,3.643642218
LOC114174251,115.6849752,1.235008379,0.335318379,3.683091815,0.000230422,0.004587715,3.637475833
LOC114173414,243.0759063,1.109511434,0.301376372,3.681481156,0.000231883,0.004603584,3.634731219
LOC114175262,199.0194141,-1.114659117,0.302863029,-3.680406685,0.000232862,0.004614221,3.63290088
LOC114191685,13.30259816,2.951500129,0.802287063,3.678857937,0.000234281,0.004633502,3.630263457
LOC114184492,67.065724,2.242673537,0.609876265,3.677259908,0.000235753,0.004658189,3.627543145
LOC114162328,1143.234271,2.718849153,0.740022265,3.674009934,0.000238773,0.004708929,3.622013979
LOC114191697,190.8908756,1.123432815,0.305875078,3.672848475,0.000239862,0.004725912,3.620039046
LOC114186759,148.3617002,1.621669832,0.442066703,3.668382666,0.00024409,0.004804664,3.612450604
LOC114190940,14.23933521,-3.63964358,0.992505886,-3.667125435,0.000245292,0.004823776,3.610315758
LOC114169057,96.06911918,1.228612727,0.335083464,3.666587163,0.000245809,0.004829372,3.609401941
LOC114176338,12.18723718,3.333475804,0.909780028,3.664045923,0.000248262,0.004872966,3.605089325
LOC114176701,43.46982285,2.969568071,0.81115908,3.660894819,0.000251336,0.004924007,3.599745423
LOC114167184,12.44971776,4.972312879,1.359383502,3.657770505,0.000254419,0.004965699,3.594450986
LOC114175191,24.93422224,1.958760517,0.535959608,3.654679357,0.000257504,0.005008387,3.589216701
LOC114189741,154.1586858,1.672521914,0.457646604,3.6546145,0.000257569,0.005008387,3.58910692
LOC114184067,41.0068863,-1.494312385,0.409070223,-3.652948321,0.000259246,0.005031605,3.586287228
LOC114191633,113.3101456,1.020460385,0.279476905,3.651322763,0.000260893,0.005054136,3.583537381
LOC114177219,55.16126906,1.887765345,0.517156461,3.650278955,0.000261956,0.00507,3.581772213
LOC114193917,11.85321296,3.835907049,1.052250598,3.645431092,0.000266944,0.005148508,3.573579937
LOC114195594,798.4748168,4.60413924,1.26300829,3.645375313,0.000267002,0.005148508,3.573485732
LOC114164397,128.3077049,-1.600072809,0.439242084,-3.64280397,0.000269684,0.005185813,3.569144466
LOC114163270,49.10526698,2.639384837,0.725146156,3.639797044,0.000272853,0.005232239,3.564071242
LOC114195130,45.53211755,-1.36936538,0.376252834,-3.639481898,0.000273187,0.005233823,3.563539749
LOC114177760,311.1867158,1.006691314,0.277035572,3.633798025,0.00027928,0.005335803,3.553960917
LOC114173588,149.5470119,1.545385403,0.425469892,3.632185097,0.000281031,0.00536002,3.551245125
LOC114170746,22.74920168,-2.004574664,0.55193882,-3.631878375,0.000281366,0.005360893,3.550728796
LOC114181500,22.5882428,2.372156331,0.653909451,3.627652619,0.00028601,0.005429487,3.543619214
LOC114183395,131.7732471,1.441081057,0.39722833,3.627840585,0.000285802,0.005429487,3.543935301
LOC114166193,31.6173387,-1.728962733,0.476563169,-3.62798228,0.000285645,0.005429487,3.544173585
LOC114194466,629.9089926,-1.000822676,0.276441002,-3.620384343,0.000294166,0.005554801,3.531407934
LOC114179505,130.6666133,1.074832732,0.297281705,3.615536087,0.000299727,0.005638439,3.523274544
LOC114193731,35.7343156,2.599434924,0.719452999,3.61307122,0.000302592,0.005682058,3.519143207
LOC114169989,20.37766638,3.150522602,0.873021297,3.608758014,0.000307666,0.005766944,3.511919894
LOC114187660,195.0899708,1.380178081,0.382662785,3.606773734,0.000310028,0.005805975,3.508599391
LOC114177634,129.6044668,-1.061730065,0.294789067,-3.601660254,0.000316191,0.005910762,3.500049925
LOC114174735,92.79205083,-1.065075235,0.295838108,-3.600196207,0.000317977,0.005938808,3.497604092
LOC114186827,25.33207383,-2.998434786,0.833119532,-3.599045118,0.000319388,0.005959805,3.495681705
LOC114164259,52.91669337,2.223413376,0.618018861,3.597646473,0.00032111,0.005986566,3.493346617
LOC114166456,14.66070072,2.80139353,0.779100496,3.595676737,0.000323549,0.006015879,3.490059432
LOC114188589,13.59433853,2.983961533,0.830313781,3.593775753,0.00032592,0.006054553,3.486888496
LOC114178751,116.3274,1.06273446,0.296142415,3.588592536,0.000332468,0.006134583,3.478250165
LOC114176501,153.7582489,1.26076004,0.351447277,3.587337631,0.000334072,0.006153869,3.476160402
LOC114187637,54.85535984,-2.048777491,0.571132635,-3.587218391,0.000334224,0.006153869,3.475961869
LOC114193003,204.2420861,1.538487607,0.42929744,3.583733475,0.000338718,0.006220089,3.470162084
LOC114181430,37.20358622,1.939916772,0.541395462,3.583178858,0.000339438,0.00622782,3.469239521
LOC114174242,56.96729279,1.442481738,0.402691689,3.582099596,0.000340844,0.006242602,3.467444613
LOC114166397,65.98704292,1.160420837,0.324381706,3.57733132,0.00034712,0.00634638,3.459520264
LOC114162751,79.56316197,1.321464659,0.369924368,3.572256318,0.000353919,0.006459328,3.451096422
LOC114166053,74.84792197,-1.210780205,0.339328344,-3.568167019,0.000359487,0.006544472,3.444316405
LOC114178589,6.258493536,5.912293827,1.657075534,3.567908466,0.000359842,0.006544472,3.443887957
LOC114187711,31.29090867,1.76415873,0.494440678,3.567988656,0.000359732,0.006544472,3.444020838
LOC114175605,1145.892718,-1.065669184,0.298720005,-3.567451687,0.00036047,0.006550162,3.443131097
LOC114177267,175.3866071,1.249883787,0.350499404,3.566008308,0.00036246,0.006574626,3.440740051
LOC114187611,9.626134777,4.598011567,1.289834239,3.564808118,0.000364122,0.006593501,3.438752513
LOC114192219,23.10350086,2.344929745,0.65808777,3.563247719,0.000366295,0.006627068,3.436169347
LOC114177068,34.3122707,8.364651211,2.347953051,3.56252916,0.000367299,0.006639466,3.434980141
LOC114166146,13.10890681,2.925353312,0.821793863,3.55971667,0.000371255,0.006699336,3.430327548
LOC114194502,338.8993887,1.114184184,0.313121166,3.558316409,0.00037324,0.006723482,3.42801236
LOC114163365,65.63135464,1.194878798,0.336286675,3.553155343,0.00038064,0.006839022,3.41948601
LOC114174114,22.24747691,2.672021587,0.752262514,3.551980244,0.000382344,0.006863148,3.417546213
LOC114181348,29.81874852,2.472310163,0.696355185,3.550357944,0.000384708,0.006882398,3.414869127
LOC114185823,53.51077274,1.596314892,0.44959499,3.550562013,0.00038441,0.006882398,3.415205819
LOC114195391,210.6444387,-1.068159766,0.301242271,-3.545849529,0.00039135,0.006977224,3.407435103
LOC114179583,5.017298569,5.589043364,1.579069795,3.539453026,0.000400957,0.007124094,3.396902069
LOC114173436,72.07743527,1.250472666,0.353333389,3.539073022,0.000401535,0.00712827,3.396276848
LOC114183664,39.41726473,2.201019968,0.622040804,3.538385187,0.000402582,0.007134691,3.395145306
LOC114190749,5.922516691,5.825691338,1.64725641,3.536602622,0.000405309,0.007164706,3.39221375
LOC114193140,96.34228545,1.057578575,0.300238439,3.522462273,0.000427558,0.00749433,3.369005073
LOC114182478,5.992524823,5.844257343,1.662665365,3.514993134,0.000439765,0.007682416,3.356778985
LOC114187453,43.0932772,2.212359652,0.629940205,3.512015323,0.000444722,0.007749492,3.351911037
LOC114193456,387.6399409,1.022556803,0.291310928,3.510190333,0.000447786,0.007776825,3.348929448
LOC114175466,5.57336893,5.738590504,1.636192314,3.507283622,0.000452706,0.007844607,3.344183407
LOC114183837,56.8726312,5.118598725,1.459789575,3.506394903,0.000454221,0.007855792,3.342733008
LOC114188916,13.65381814,5.098000919,1.454411774,3.505197778,0.000456268,0.007870998,3.340779801
LOC114190072,28.0165176,1.935855741,0.552313169,3.504996528,0.000456613,0.007870998,3.340451501
LOC114179181,24.03739157,2.688590502,0.767947849,3.501006619,0.000463504,0.007969976,3.333946202
LOC114162944,63.71022172,1.418878937,0.405255923,3.501192345,0.000463181,0.007969976,3.334248872
LOC114178497,110.3572955,1.309595488,0.374176446,3.499941011,0.000465361,0.007995296,3.332209898
LOC114168391,216.2492147,1.097277958,0.313980233,3.494735793,0.000474531,0.008119323,3.323735187
LOC114179270,20.89515811,2.885308392,0.826346437,3.491644986,0.000480056,0.008200363,3.318708237
LOC114184173,16.12293657,4.295728118,1.230452994,3.491176128,0.000480899,0.008201301,3.317946018
LOC114183040,183.7574471,1.282225426,0.367269372,3.491239737,0.000480785,0.008201301,3.318049422
LOC114196340,102.9911602,1.013170878,0.290235362,3.490859533,0.000481469,0.008201803,3.317431384
LOC114169204,96.53130001,1.158953391,0.332009639,3.490722126,0.000481717,0.008201803,3.317208038
LOC114188176,31.26779235,2.67210205,0.765799968,3.489295066,0.000484296,0.008225525,3.314888898
LOC114191653,36.02332375,1.496998332,0.429004011,3.489473972,0.000483972,0.008225525,3.315179595
LOC114190208,4.989915676,5.582041067,1.600513527,3.487656287,0.000487274,0.008255883,3.312226721
LOC114167168,318.6092049,1.075189334,0.308571811,3.484405564,0.000493231,0.008345055,3.30694921
LOC114183327,53.1295194,4.684777183,1.344520822,3.484347067,0.000493339,0.008345055,3.30685428
LOC114162674,134.024025,1.03428037,0.296897052,3.483633009,0.000494657,0.008354828,3.305695612
LOC114185407,104.2111675,1.135194284,0.325945849,3.482769565,0.000496255,0.00836717,3.304294821
LOC114168556,5.144226399,5.629695975,1.617253913,3.481021705,0.000499505,0.008413331,3.30146015
LOC114188266,34.30472343,1.705945279,0.490368535,3.478904447,0.000503468,0.008461716,3.298028065
LOC114162974,76.01251136,-1.289469162,0.370771853,-3.477796793,0.000505553,0.008475855,3.296233285
LOC114162304,81.85105858,-1.094367725,0.315114302,-3.472923054,0.000514823,0.008617382,3.288342118
LOC114179861,73.10007079,1.154682466,0.332910979,3.468442134,0.000523485,0.008741279,3.281095549
