"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114169891",562.914148980049,-1.05191699374271,0.198326635587957,-5.30396227730183,1.13315738710851e-07,8.7697520390912e-06,6.94570976568319
"LOC114181149",2529.44800129655,-1.34457168225034,0.253887923766851,-5.29592610117638,1.18414722467567e-07,9.12495079874147e-06,6.92659429855117
"LOC114181409",187.311637100103,-1.47603561537705,0.279108294089479,-5.28839753828257,1.23392576070525e-07,9.36972969972024e-06,6.90871096889755
"LOC114176735",355.335023441427,-1.04284637600242,0.198250567199213,-5.26024409783662,1.43864292150037e-07,1.05770487235985e-05,6.84204698679021
"LOC114172202",158.873122024081,-1.25568518649446,0.239304841050242,-5.24722016062694,1.5441133532299e-07,1.11940147830318e-05,6.81132082130904
"LOC114176366",472.676744824848,-1.3942546660797,0.266039845726844,-5.24077384825747,1.59904590662865e-07,1.15120239215625e-05,6.79613906801779
"LOC114169191",2301.86051547073,-1.32593914025991,0.254256365873523,-5.21496929174031,1.8384768921018e-07,1.3055068333471e-05,6.73554182442756
"LOC114173488",1513.27081531663,-1.31699532538321,0.254222729370277,-5.18047827055226,2.21317709449454e-07,1.5452135110085e-05,6.65498383321033
"LOC114181376",523.677432832184,-1.52240059880537,0.293999484836707,-5.17824240287681,2.23986077878475e-07,1.54825725459786e-05,6.64977897491788
"LOC114194702",642.16549719944,-1.06252471753736,0.206150841428688,-5.15411293096717,2.54834341854265e-07,1.71611029899914e-05,6.59374204622361
"LOC114177063",238.827882235724,-1.44044956745679,0.27976116445857,-5.14885463193052,2.62081893070805e-07,1.7533362917142e-05,6.58156298291099
"LOC114183569",392.592481667328,-1.16951639519598,0.22771676891112,-5.13583782515572,2.80889808436314e-07,1.8612080746261e-05,6.55146401807919
"LOC114196172",252.881216179351,-1.13276277495155,0.221279711631386,-5.11914430202502,3.06925057523363e-07,2.00813922856324e-05,6.51296765409051
"LOC114186191",88.5253275676963,-1.7133615565641,0.33533510983528,-5.10940103291218,3.23181722001422e-07,2.10787426581868e-05,6.4905532093405
"LOC114163113",241.007344836537,-1.19826255442574,0.234822146313502,-5.10285155483582,3.34573439047433e-07,2.17535467900653e-05,6.4755085395631
"LOC114178428",371.731316476906,-1.0363825369158,0.204057873233147,-5.07886571831355,3.79694950155411e-07,2.43825096695478e-05,6.42056517882603
"LOC114181801",490.400335406469,-1.04418366444923,0.207032653871343,-5.0435699148122,4.56925704157469e-07,2.87214386728106e-05,6.34015441020922
"LOC114183238",861.07530771482,-1.303607848493,0.260984126777654,-4.9949698649819,5.88449552877004e-07,3.51818430952843e-05,6.23029076280565
"LOC114173949",1051.3651853924,-1.19350555843596,0.239401585397258,-4.9853703201484,6.18432472847409e-07,3.66584217380718e-05,6.20870771441933
"LOC114191588",467.937604174873,-1.21968927003496,0.244997910992939,-4.97836599949668,6.41233142560963e-07,3.76565977593363e-05,6.19298403893897
"LOC114193914",87.0941884720852,-1.46403636008949,0.294102472134882,-4.9779804619189,6.42511400776909e-07,3.76565977593363e-05,6.1921191617701
"LOC114190250",1816.16531573025,-1.07902009867224,0.217145264187201,-4.96911642402671,6.72586791663182e-07,3.91984335779949e-05,6.17225166566266
"LOC114169886",2035.42735192326,-1.13494415447972,0.228592507614465,-4.96492280662964,6.87284011120488e-07,3.96678408371331e-05,6.16286375933976
"LOC114183485",277.271285627069,-1.31094023300795,0.266028748203591,-4.92781416241786,8.31546508754938e-07,4.6013714524349e-05,6.08011345548744
"LOC114195618",28.844031468963,-3.70091297443212,0.751991291160972,-4.92148382292887,8.5890503005982e-07,4.72761324217583e-05,6.06605485386506
"LOC114162130",178.54365004681,-2.09964504988613,0.42808329358509,-4.90475821259488,9.35424936686931e-07,5.12169769281797e-05,6.02899105679102
"LOC114166149",1547.94302275573,-1.51646274067584,0.310545246553029,-4.88322638168894,1.04363934914822e-06,5.62270613885226e-05,5.9814495547196
"LOC114162097",569.159919790912,-1.02298646919523,0.209935154966939,-4.87286881206883,1.09989263953434e-06,5.8332266336822e-05,5.9586497042357
"LOC114189874",1624.58089880096,-1.1011146036772,0.227031123826415,-4.85006013765364,1.23424048072741e-06,6.43599184010387e-05,5.90860021365958
"LOC114190700",288.270460136455,-1.15644639234549,0.23919791957131,-4.83468415786421,1.3335719924975e-06,6.90206439699078e-05,5.87498353407951
"LOC114187951",1430.80272243921,-1.17247755659138,0.243462960494344,-4.81583545279617,1.46585282171541e-06,7.4934972502729e-05,5.83390963264551
"LOC114190513",488.085813191961,-1.25672460317186,0.261326108668778,-4.80902811270462,1.51665877886722e-06,7.73421631203709e-05,5.8191121167241
"LOC114187159",232.231216856733,-1.08499856327941,0.226124354793438,-4.79823840413184,1.60067188492788e-06,8.10819870488071e-05,5.79569768317711
"LOC114188656",358.375317035876,-1.1916949622824,0.249140373042407,-4.78322701266709,1.72503115318272e-06,8.66932323022212e-05,5.76320305738307
"LOC114177835",432.150554510704,-1.0617642510154,0.222074081644871,-4.78112638427261,1.74315725110508e-06,8.73930837746801e-05,5.75866343319596
"LOC114193891",260.368996489953,-1.09881019889875,0.23033759814675,-4.77043351905878,1.83829851168985e-06,9.15015283115287e-05,5.73558396441173
"LOC114195953",214.445667472435,-1.08412210068647,0.227838108926417,-4.75830011842576,1.95230082581909e-06,9.53511055915305e-05,5.70945326201401
"LOC114164182",272.172249371278,-1.24974624330633,0.26351427206968,-4.74261311727308,2.10978952506275e-06,0.000102084374089431,5.67576086823935
"LOC114163955",283.874801266529,-1.10981959571722,0.234413977982563,-4.73444290851877,2.19657588535226e-06,0.000105304050393178,5.65825378851955
"LOC114186721",222.692285707898,-1.3323229018323,0.281603612863267,-4.73119960459885,2.23196918759006e-06,0.00010675482969425,5.65131180514305
"LOC114169584",363.550008885033,-1.04304347551236,0.220831997880997,-4.72324430119242,2.32111742740011e-06,0.000110258377156362,5.63430288764324
"LOC114164483",1168.07537396417,-1.05736434921785,0.223987903086468,-4.72063149236084,2.35113558151995e-06,0.000110924550814295,5.62872232595453
"LOC114162738",211.114523317283,-1.15018246154418,0.245597932262267,-4.68319277344701,2.82440657577511e-06,0.000127196110856227,5.54907278605294
"LOC114173199",226.923835492658,-1.70492303604856,0.364901415394231,-4.67228397622575,2.9786873477138e-06,0.00013211944655014,5.52597507929201
"LOC114183963",833.711101293099,-1.03711226598612,0.222286813196659,-4.66564908224482,3.07644346903769e-06,0.000135324487984774,5.51195106084917
"LOC114164078",216.371863178556,-1.588601704315,0.340760608790502,-4.66192882432508,3.13259536634985e-06,0.00013692600670646,5.50409569880179
"LOC114168880",167.06924025759,-1.06875726341396,0.230238367625129,-4.6419598715801,3.45119897173774e-06,0.000148358772326396,5.46203000163672
"LOC114164221",568.161692828569,-1.2078406628109,0.260559058027147,-4.63557349322725,3.55949226737717e-06,0.000152384354146192,5.44861194618507
"LOC114177311",167.037644617334,-1.55023496163877,0.334826143272346,-4.62996988971025,3.65718909428931e-06,0.000154972456814223,5.43685258396513
"LOC114180851",655.96227185317,-1.21395577011361,0.263067417104012,-4.61461850151374,3.93818026933614e-06,0.000165865948752647,5.40470440800845
"LOC114176553",207.81149106831,-1.10722191629475,0.240020818861181,-4.61302449324252,3.96851516486935e-06,0.000166544888071357,5.4013719557876
"LOC114187012",187.506161676987,-1.27795719508065,0.277038030055614,-4.61293055983723,3.97030974158381e-06,0.000166544888071357,5.40117561066426
"LOC114178130",4121.06207978199,-1.02071688325293,0.221689489746257,-4.60426375838216,4.13927590216153e-06,0.000172935290000749,5.38307562486939
"LOC114165863",55.3389638130119,-1.9438305904257,0.422697199294033,-4.59863607724911,4.25265903428609e-06,0.000176608430872967,5.37133943634645
"LOC114183342",321.937784403792,-1.06168529435744,0.23307764495408,-4.5550713135385,5.23678092426667e-06,0.000209531661365947,5.28093559401377
"LOC114183841",138.647860936962,-1.49484178713944,0.328434661966553,-4.55141299090918,5.32868339413317e-06,0.000212391928540871,5.27338008277384
"LOC114169143",410.048300601819,-1.00550947898952,0.221558361236438,-4.53835040744178,5.66959936817902e-06,0.000224688922770157,5.24644762864438
"LOC114183771",91.3293313369089,-1.39629465157452,0.307840890132282,-4.53576732764294,5.73944275985629e-06,0.000226593635790455,5.24113027102838
"LOC114193245",459.240967999786,-1.08165046063871,0.238590068458324,-4.53350999741067,5.8011519124888e-06,0.000228164020210287,5.23648576168431
"LOC114173696",3565.5106203896,-2.595503255357,0.572997444329337,-4.52969429627195,5.90690917379133e-06,0.000231013444116358,5.2286397069185
"LOC114174628",94.6345223746546,-1.32678503559917,0.29286267897528,-4.53039984555751,5.8872158885529e-06,0.000231013444116358,5.23009003799655
"LOC114162695",201.898774742243,-1.08168051872532,0.239012531024686,-4.52562262776759,6.02179513194507e-06,0.000235064670760317,5.22027402374509
"LOC114185156",102.021059975527,-1.64949773187103,0.365343721417399,-4.51492015648055,6.3340625393252e-06,0.000245412486393296,5.1983176529392
"LOC114187928",1082.74725892255,-1.22670451082174,0.272248650547309,-4.50582402651275,6.61158634987862e-06,0.00025242084665249,5.1796943256367
